username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
Jmewhyte,"Singapore, Singapore",Joined in Oct 2009,27,17,9,0,[],0,[]
Kirkal,,Joined in Jun 2009,2,2,0,0,[],0,[]
DCH1965,"Surrey, United Kingdom",Joined in May 2014,83,81,57,0,[],1,['delidoo']
AlenaGermanenko,"Soborg, Denmark",Joined in Jul 2010,93,87,67,1,[],0,[]
Laksalover,"Epsom, United Kingdom",Joined in Dec 2008,90,75,44,0,[],0,[]
montecatiniduck,"Montecatini Terme, Italy",Joined in Jan 2013,121,112,114,0,[],0,[]
Olga_Kuzmicheva,"Moscow, Russia",Joined in Sep 2009,18,18,5,0,[],0,[]
carrieul,"Kirkland, Washington",Joined in Aug 2009,450,434,162,0,[],0,[]
Mzz26,"Glasgow, United Kingdom",Joined in Sep 2016,4,3,1,0,[],0,[]
292frl,"Luxembourg City, Luxembourg",Joined in Dec 2012,116,28,7,0,[],0,[]
GregSCPA,"Los Angeles, California",Joined in Jul 2011,167,124,49,0,[],0,[]
125yeem,,Joined in Jul 2017,1,1,1,0,[],0,[]
upyrgunga,"Mannedorf, Switzerland",Joined in Apr 2011,30,28,11,0,[],0,[]
jennifermZ3892NI,"Sarasota, Florida",Joined in Nov 2014,63,41,48,0,[],8,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'TravelChannel', 'CNTraveler', 'OutsideMagazine', 'wineenthusiast', 'GiadaDeLaurentiis']"
sorloff,"Chicago, Illinois",Joined in Aug 2013,86,86,45,1,['eugentanzaniasafaris'],0,[]
canadian19642015,"London, Canada",Joined in May 2015,11,11,8,0,[],0,[]
paulwitty,,Joined in Feb 2014,186,170,41,0,[],0,[]
Magnomauro,"Rende, Italy",Joined in Apr 2013,135,121,37,0,[],0,[]
Labroides_dimidiatus,roma,Joined in May 2012,66,63,55,0,[],0,[]
999kasperb,"Hellerup, Denmark",Joined in Apr 2014,33,24,13,1,['nolanar'],1,[]
wiltshiretraveller15,"Wiltshire, United Kingdom",Joined in Jan 2017,23,12,2,0,[],0,[]
AdventuresomeHobbit,"Indianapolis, Indiana",Joined in Oct 2016,30,30,7,0,[],0,[]
Mauna2011,"Dallas, Texas",Joined in Dec 2011,127,123,25,0,[],0,[]
kef0804,"Beijing, China",Joined in Aug 2014,50,27,7,0,[],5,"['NatGeo', 'theculturetrip', 'TimeOut', 'SaltinourHair', 'shanhaiguandeyao']"
orvillewilbur,"Boston, Massachusetts",Joined in Jan 2008,6,5,7,0,[],0,[]
KayaToasted,"Singapore, Singapore",Joined in Oct 2010,235,159,155,2,"['Hermansah', 'Timtim562']",1,[]
Kierast,"Oaklyn, New Jersey",Joined in Jun 2016,13,10,3,0,[],0,[]
Alabamatripcreator,Alabama,Joined in Jun 2009,645,645,269,2,"['X847MUalexm', 'gibraltargrille']",0,[]
bigeasymama,"New Orleans, Louisiana",Joined in Oct 2009,65,65,29,0,[],0,[]
Normal-for-Norfolk-2,"Holt, United Kingdom",Joined in Aug 2011,168,140,120,0,[],1,[]
Angelas02,"Bali, Indonesia",Joined in Oct 2010,93,92,49,0,[],0,[]
alexandersK2765XD,,Joined in Sep 2013,8,6,2,2,[],0,[]
zeon40,"Boston, United Kingdom",Joined in Mar 2013,79,32,3,0,[],0,[]
PeterHK2016,"Hong Kong, China",Joined in Feb 2016,30,30,12,0,[],0,[]
19LesB53,"Keighley, United Kingdom",Joined in Sep 2012,7,6,1,0,[],0,[]
breeze777,"Berlin, Germany",Joined in Aug 2011,35,35,17,0,[],0,[]
TanyaS1843,"Canberra, Australia",Joined in Jul 2011,16,16,10,0,[],0,[]
osloweasel33,"Tallinn, Estonia",Joined in Jan 2013,195,77,22,0,[],0,[]
51marcopolo,"Birmingham, United Kingdom",Joined in Jun 2011,22,10,1,0,[],0,[]
JSAJSAJSA,"Singapore, Singapore",Joined in Aug 2007,26,25,4,0,[],0,[]
ctrgeneva2015,"Geneva, Switzerland",Joined in Jul 2012,93,87,97,0,[],1,['autumnNash']
RichardC440,"Coogee, Australia",Joined in Mar 2013,10,10,1,0,[],0,[]
brunonb,"Warsaw, Poland",Joined in Apr 2014,49,49,3,0,[],0,[]
HBQueen,,Joined in May 2015,29,19,9,0,[],0,[]
RichardSEmery,"Meriden, United Kingdom",Joined in Oct 2009,2,2,1,0,[],0,[]
Peter1Northampton,"Northamptonshire, United Kingdom",Joined in Mar 2010,339,331,271,1,['honestopinionfrank'],0,[]
pensivepeacock,"Baden, Switzerland",Joined in Dec 2013,113,57,67,0,[],1,[]
Sixtiesgal49,"Annapolis, Maryland",Joined in Sep 2015,14,14,9,0,[],0,[]
Limeri,"Watford, United Kingdom",Joined in Aug 2008,286,183,68,0,[],0,[]
TomWall60,"Rockville, Maryland",Joined in Jan 2011,633,615,380,1,[],0,[]
jaroslavd251,"Jablonec nad Nisou, Czech Republic",Joined in Aug 2014,40,34,26,0,[],0,[]
htether,"Paris, France",Joined in Mar 2011,16,16,19,1,['231578482'],0,[]
ValentijnP,"Wagenberg, The Netherlands",Joined in Nov 2012,17,7,0,1,[],0,[]
AshishDsouza,"Copenhagen, Denmark",Joined in Feb 2014,31,29,16,0,[],0,[]
guorlan,Italy,Joined in Jun 2007,257,242,197,0,[],0,[]
Goyaoya,,Joined in Mar 2013,51,42,8,0,[],0,[]
Hlkite,,Joined in Apr 2013,15,11,7,0,[],0,[]
Wimsey,"Toronto, Canada",Joined in Mar 2005,61,53,145,0,[],0,[]
JuTaBern,Bern,Joined in Nov 2011,41,40,36,0,[],0,[]
Trek382057,"Stuttgart, Germany",Joined in Aug 2012,1,1,0,0,[],0,[]
PBECBerlin,"Berlin, Germany",Joined in May 2008,20,19,6,0,[],0,[]
dalahorse1,"London, United Kingdom",Joined in Dec 2010,2,2,2,0,[],0,[]
Massimo56_12,"Genoa, Italy",Joined in Aug 2012,55,53,46,0,[],0,[]
PBazzi,"Lugano, Switzerland",Joined in Oct 2011,45,42,31,0,[],0,[]
mclachlan4321,"Ashbourne, United Kingdom",Joined in Mar 2005,262,225,263,0,[],0,[]
BeaKido,"Paris, France",Joined in Nov 2012,37,35,16,1,['HejHejMaster'],0,[]
kdwolfe1989,"Saint Marys, Pennsylvania",Joined in Jun 2012,8,8,7,0,[],0,[]
RobSFO,"San Francisco, California",Joined in Aug 2007,4,3,2,0,[],0,[]
louisee187,"Hanoi, Vietnam",Joined in Aug 2014,1,1,0,0,[],0,[]
MaxV_96,"Moscow, Russia",Joined in Oct 2011,173,163,85,0,[],0,[]
ponttoeemeli,helsinki,Joined in Sep 2007,16,14,5,0,[],0,[]
nysatx,"San Antonio, Texas",Joined in May 2009,77,70,27,0,[],0,[]
MarkG478,"Naples, Florida",Joined in May 2012,27,27,22,0,[],0,[]
Wansfell,london,Joined in Jun 2009,48,48,38,0,[],0,[]
scallyboy,"Burnley, United Kingdom",Joined in Apr 2008,43,42,29,0,[],0,[]
MarieMBM,"Newmarket, United Kingdom",Joined in May 2012,36,31,35,0,[],0,[]
Zendikite,"Glostrup, Denmark",Joined in Dec 2011,8,6,2,1,[],0,[]
amidro,,Joined in Sep 2013,4,4,3,1,[],0,[]
DJHinWinch,"Winchester, United Kingdom",Joined in Oct 2012,121,78,43,0,[],0,[]
foblire,"Toulouse, France",Joined in Mar 2010,12,12,5,0,[],0,[]
Sissiy2k,"Rio de Janeiro, RJ",Joined in Jul 2008,108,65,53,0,[],0,[]
michaelad713,"Stroud, United Kingdom",Joined in Sep 2012,34,32,25,0,[],0,[]
JohnOB-12,"Oxford, United Kingdom",Joined in Jan 2012,71,71,53,0,[],0,[]
Kiphtoot,"Buenos Aires, Argentina",Joined in Aug 2010,40,36,16,0,[],0,[]
DHGreen,"Woodbury, Minnesota",Joined in Feb 2008,543,387,149,3,"['SiaAnastasiaSH', 'MJScott1', 'Jmatthews93']",5,[]
gustavw_13,"Copenhagen, Denmark",Joined in Jan 2013,3,3,3,0,[],0,[]
johntripadvice,"St. Albans, United Kingdom",Joined in Sep 2012,13,12,6,0,[],0,[]
Gcmarhic,"Frankfurt, Germany",Joined in May 2008,49,36,13,0,[],0,[]
NatashaandChinle,"Philadelphia, Pennsylvania",Joined in Jun 2012,10,10,7,0,[],0,[]
MascotBerkshire,"Ascot, United Kingdom",Joined in Aug 2009,100,99,68,0,[],0,[]
Londoner87,London,Joined in Mar 2010,12,9,13,0,[],0,[]
mireia_it,"Bilbao, Spain",Joined in Sep 2007,4,3,2,0,[],0,[]
Lqv,"Copenhagen, Denmark",Joined in Mar 2011,21,21,9,0,[],0,[]
Dnies1986,"Vlaardingen, The Netherlands",Joined in Mar 2012,183,101,46,2,[],0,[]
Q9871GDmarka,,Joined in Jan 2020,17,17,37,0,[],0,[]
Dannykucer,"Ardrossan, United Kingdom",Joined in Jul 2019,3,3,7,0,[],0,[]
worldtravelrs,"Chicago, Illinois",Joined in May 2019,2,2,2,0,[],0,[]
Gabz300,"Rome, Italy",Joined in Nov 2011,108,24,44,0,[],1,[]
lewisb659,,Joined in Aug 2018,5,5,0,0,[],0,[]
ccinema_2,,Joined in Mar 2018,27,10,3,0,[],0,[]
Breastos,,Joined in Feb 2012,15,9,7,0,[],0,[]
933daanl,"Rotterdam, The Netherlands",Joined in Aug 2013,6,6,5,0,[],0,[]
rbcottom,"Harmony, Pennsylvania",Joined in Mar 2013,54,22,9,0,[],0,[]
danieldaso,"Uppsala, Sweden",Joined in Aug 2016,37,13,2,0,[],0,[]
simrankats,"London, United Kingdom",Joined in Sep 2012,45,40,33,0,[],0,[]
734philt,"Bolton, United Kingdom",Joined in Aug 2013,39,25,23,1,[],0,[]
greeriocheerio,,Joined in Jul 2011,2,2,0,0,[],0,[]
StephenStephenP,"Brighton and Hove, United Kingdom",Joined in Mar 2013,169,162,57,0,[],0,[]
motothephoto,"Poole, United Kingdom",Joined in Nov 2012,49,38,47,0,[],10,[]
jeffjfair,"London, United Kingdom",Joined in Feb 2017,12,12,2,0,[],0,[]
dudi_13,"Arusha, Tanzania",Joined in Jul 2010,44,44,29,0,[],0,[]
Emmabison,"Basingstoke, United Kingdom",Joined in Aug 2012,3,3,0,0,[],0,[]
PeterTYork,York,Joined in Jun 2008,40,39,6,0,[],0,[]
sararS2515LW,,Joined in Apr 2018,17,5,8,0,[],0,[]
mateostravels,"Washington DC, District of Columbia",Joined in Aug 2017,83,48,13,1,[],0,[]
153rachel,"North Yorkshire, United Kingdom",Joined in Apr 2015,16,16,9,1,['MichaelCB92'],0,[]
NikBNottingham,"Nottingham, United Kingdom",Joined in Jun 2009,56,56,36,3,[],0,[]
mamunurr2017,"Slough, United Kingdom",Joined in Jan 2017,24,18,26,0,[],0,[]
zasadzka01,"Szczecin, Poland",Joined in Oct 2015,68,42,9,0,[],0,[]
EstradaReport,"Spicewood, Texas",Joined in May 2016,55,33,6,0,[],0,[]
JimmyMc,"Guam, Mariana Islands",Joined in Mar 2005,424,220,334,0,[],3,[]
pazza40,"Shrewsbury, United Kingdom",Joined in Aug 2016,11,10,7,0,[],0,[]
RachelM176,"Brooklyn, New York, United States",Joined in May 2013,17,16,4,0,[],0,[]
braltgoken,"Gothenburg, Sweden",Joined in Jul 2017,14,10,1,0,[],0,[]
Salontheroad,"Dublin, Ireland",Joined in Aug 2015,28,21,8,0,[],0,[]
emilymV5414XW,"New York City, New York",Joined in Mar 2017,46,37,27,0,[],0,[]
Galways,"Oranmore, Ireland",Joined in Feb 2012,18,18,2,0,[],0,[]
chuckandnina,,Joined in Mar 2013,58,25,17,0,[],0,[]
271mattp,"Devon, United Kingdom",Joined in Nov 2007,20,16,6,0,[],0,[]
ChristerT,"Stavanger, Norway",Joined in Oct 2011,133,47,11,1,[],0,[]
Debbydoodardar,"Burnie, Australia",Joined in Jun 2016,195,159,63,0,[],0,[]
Andreas2806,"London, United Kingdom",Joined in May 2015,34,29,8,0,[],0,[]
SkeetJC,"Belfast, United Kingdom",Joined in Nov 2009,37,36,36,0,[],0,[]
mezinalars,"Kolding, Denmark",Joined in Jul 2007,10,10,9,0,[],0,[]
Drsidgy,,Joined in Oct 2009,29,18,7,0,[],0,[]
ngorbachev,"Minsk, Belarus",Joined in Oct 2012,44,24,16,3,[],0,[]
784bramw,"Amsterdam, The Netherlands",Joined in Feb 2017,27,27,4,1,[],0,[]
Sherpa331328,"London, United Kingdom",Joined in May 2012,4,4,1,0,[],0,[]
FannyJ247,"Edgware, United Kingdom",Joined in Aug 2017,22,6,0,0,[],0,[]
AuroraBucks,"London, United Kingdom",Joined in Jul 2011,71,71,67,0,[],1,[]
jAlfano,"Minneapolis, MN",Joined in Jun 2007,94,74,35,0,[],0,[]
TwoOnTrip,Brisbane,Joined in Oct 2009,126,117,37,0,[],0,[]
car75los,"Woudrichem, The Netherlands",Joined in Mar 2012,136,79,22,0,[],0,[]
Aikenfans,"Aiken, South Carolina",Joined in Mar 2014,224,224,101,3,"['Tour_Rajasthan', 'Sleepingonmydreams', 'mollycsol']",0,[]
BobYork,"York, United Kingdom",Joined in Jan 2008,143,138,52,0,[],0,[]
adelfs,Denmark,Joined in Sep 2016,3,3,1,0,[],0,[]
Gterry76,,Joined in May 2015,7,7,1,0,[],0,[]
JohannaK2134,,Joined in Feb 2017,32,30,0,0,[],0,[]
842alexander_,"Kerteminde, Denmark",Joined in Dec 2016,30,27,14,0,[],0,[]
VTadvisor,"Belfast, United Kingdom",Joined in Feb 2017,5,5,9,0,[],0,[]
KennethEh,,Joined in Jan 2013,67,63,16,0,[],0,[]
HanaBana1,"Brighton and Hove, United Kingdom",Joined in Feb 2009,43,38,9,0,[],0,[]
876robj,"Edinburgh, United Kingdom",Joined in Mar 2014,9,8,1,0,[],0,[]
ceciliesillemark,"Copenhagen, Denmark",Joined in Aug 2016,24,10,7,0,[],0,[]
RichardGecko,,Joined in Mar 2014,38,31,11,0,[],0,[]
peterjT1166JS,,Joined in Jul 2016,69,43,6,0,[],0,[]
Izzo123,"Horsham, United Kingdom",Joined in Oct 2016,24,24,5,0,[],0,[]
429prebenb,"Oslo, Norway",Joined in Jul 2014,46,31,13,0,[],0,[]
TaktLosGatos,"Santa Cruz, California",Joined in Apr 2010,79,76,36,0,[],0,[]
Verano_Barcelona,"Lyon, France",Joined in Aug 2010,19,17,4,0,[],0,[]
PharaohK55,"London, United Kingdom",Joined in Sep 2016,14,9,0,0,[],0,[]
429marcusc,"Alvsjo, Sweden",Joined in May 2016,63,46,8,0,[],0,[]
Rvktr,"Reykjavik, Iceland",Joined in Mar 2010,18,9,9,0,[],0,[]
cwalt88,"Sydney, Australia",Joined in Mar 2014,27,19,0,0,[],0,[]
ringreva,"Surnadal Municipality, Norway",Joined in Jun 2013,49,37,14,0,[],0,[]
Liesje85,"Hasselt, Belgium",Joined in Jul 2012,48,35,14,0,[],0,[]
Y9909JDritac,"Albourne, United Kingdom",Joined in Mar 2016,48,28,23,0,[],0,[]
hogboy01,"London, United Kingdom",Joined in Aug 2008,49,20,9,0,[],0,[]
phileeep,"Edinburgh, Scotland",Joined in Nov 2007,46,27,12,0,[],0,[]
Chezlann,"Chelmsford, United Kingdom",Joined in Sep 2013,108,52,58,0,[],0,[]
ajfldn,"London, United Kingdom",Joined in Mar 2015,51,31,12,1,[],0,[]
Arrenigfawr,"Bangor, United Kingdom",Joined in May 2015,167,100,22,1,['TokyoJ2000'],1,[]
Vardomannen,"Son, Norway",Joined in Jan 2006,127,83,274,0,[],0,[]
zedbee1980,"Bromham, United Kingdom",Joined in Jan 2016,7,7,3,0,[],0,[]
worldtripper24,"Ghent, Belgium",Joined in Apr 2016,31,18,38,0,[],0,[]
522kissb,"Oslo, Norway",Joined in Apr 2012,107,41,15,1,['287espenm'],0,[]
DiningreviewsDK,"Copenhagen, Denmark",Joined in Aug 2015,3,3,0,0,[],0,[]
wyercek_11,"Halifax Regional Municipality, Canada",Joined in Aug 2010,44,43,17,0,[],0,[]
Morol83,"Stavanger, Norway",Joined in Aug 2007,11,11,7,1,['768gunnare'],0,[]
Sargassum,"Athens, Greece",Joined in Oct 2013,8,8,1,0,[],0,[]
MartinNielsen888,"Copenhagen, Denmark",Joined in Nov 2015,4,4,0,0,[],0,[]
AdrianaStoian,"La Francheville, France",Joined in Aug 2010,361,137,54,0,[],0,[]
jaakamat,"Panjim, India",Joined in Jan 2015,521,454,106,0,[],0,[]
Kjelle66,"Kalmar, Sweden",Joined in Jan 2012,4,4,9,0,[],0,[]
Hoppoloppo,"Stockholm, Sweden",Joined in Aug 2015,23,12,6,0,[],0,[]
lieto123,MN,Joined in Oct 2010,51,51,26,0,[],0,[]
AllysonG106,,Joined in Mar 2013,5,5,0,0,[],0,[]
pasqualetiz,"Marcianise, Italy",Joined in Sep 2012,30,28,11,1,['72lorenzod'],0,[]
CdnExPats,"London, United Kingdom",Joined in Sep 2012,395,201,117,1,[],0,[]
CydnHank,"Chicago, Illinois",Joined in Apr 2014,94,85,39,0,[],0,[]
JamesDavidWilson,"Edinburgh, United Kingdom",Joined in Jun 2010,1,1,1,0,[],0,[]
KiwiNor,"Trondheim, Norway",Joined in Jul 2015,9,9,6,0,[],0,[]
tpeiping,"Kuala Lumpur, Malaysia",Joined in Apr 2008,57,39,49,0,[],0,[]
Graz86,"Bari, Italy",Joined in Nov 2014,30,28,30,0,[],0,[]
jdhr,"London, United Kingdom",Joined in Jan 2013,37,37,18,0,[],0,[]
Jehugg,"Constantia, South Africa",Joined in Oct 2014,18,18,9,0,[],0,[]
ScandoTravelChic,UK,Joined in Oct 2007,10,10,7,0,[],0,[]
Auchieng,"Brisbane, Australia",Joined in May 2011,37,36,33,0,[],0,[]
christianp563,"Copenhagen, Denmark",Joined in May 2012,29,29,17,0,[],0,[]
AnneQueseth,"Plano, Texas",Joined in Aug 2007,47,42,15,1,[],0,[]
grrlfrommars,Australia,Joined in Jan 2007,197,58,42,0,[],0,[]
flxmra,,Joined in Jun 2013,2,2,3,0,[],0,[]
JayneB327,"York, United Kingdom",Joined in Nov 2011,19,19,18,0,[],0,[]
HKA79,"Trondheim, Sor-Trondelag, Norway",Joined in Jul 2012,12,12,4,1,[],0,[]
ChrisBing,"Northampton, United Kingdom",Joined in Dec 2013,25,25,10,0,[],0,[]
JESVancouver_B_C_,"Vancouver, B.C.",Joined in Apr 2006,174,155,114,0,[],0,[]
VamPus_Oslo,"Oslo, Norway",Joined in Jun 2007,43,37,22,5,[],0,[]
samuelw670,sweden,Joined in Oct 2006,151,133,91,0,[],0,[]
theflyinggazelle,"New York City, New York",Joined in May 2009,265,78,83,0,[],4,"['Thrillist', 'Jetsetter', 'ThePointsGuy', 'DeparturesMag']"
SuperStinaLina,"Hastings, United Kingdom",Joined in Aug 2011,47,46,16,0,[],0,[]
Dag1973,"Oslo, Norway",Joined in Oct 2012,13,13,15,1,['KristherA'],0,[]
Its_OL-E,,Joined in Nov 2018,8,2,0,0,[],0,[]
MiHoHH,"Hamburg, Germany",Joined in Sep 2016,1,1,0,0,[],0,[]
petersphilipp,"Zurich, Switzerland",Joined in Jan 2017,63,59,43,0,[],0,[]
CuriousKate68,"Calgary, Canada",Joined in Apr 2018,21,21,3,0,[],0,[]
EevaV80,,Joined in Feb 2016,16,12,1,0,[],0,[]
markSaintsman,"Northampton, United Kingdom",Joined in Jun 2013,40,31,19,0,[],0,[]
Svadilfarinn,"Akureyri, Iceland",Joined in Sep 2013,65,62,20,0,[],0,[]
lassehaun,,Joined in Feb 2019,5,5,5,0,[],0,[]
jwbirdy1000,,Joined in Aug 2016,20,15,23,0,[],0,[]
KarinKlitgaard,"Copenhagen, Denmark",Joined in Sep 2012,50,31,21,0,[],1,[]
joakiml318,"Onsala, Sweden",Joined in Dec 2015,9,8,1,0,[],0,[]
Sof_explora,"Utrecht, The Netherlands",Joined in Jan 2017,983,164,37,4,[],0,[]
nikola105,"Prague, Czech Republic",Joined in Jun 2016,11,8,3,0,[],0,[]
halcyon-7,"Glendale, California",Joined in Mar 2012,316,120,59,1,[],0,[]
Donnaiola,"Oslo, Norway",Joined in Jan 2016,12,12,29,0,[],0,[]
andreid378,,Joined in Apr 2010,5,5,1,0,[],0,[]
emilye164,"Montpellier, France",Joined in Mar 2015,15,14,2,0,[],0,[]
VFJeff,"Delray Beach, Florida",Joined in Dec 2003,6,6,7,0,[],0,[]
snhammers,"London, United Kingdom",Joined in Dec 2013,32,31,11,0,[],0,[]
Sam0070,"Zurich, Switzerland",Joined in Apr 2010,110,110,74,0,[],0,[]
0stevesmith0,"Edinburgh, United Kingdom",Joined in Feb 2013,89,82,32,0,[],0,[]
Discover236307,"Ratingen, Germany",Joined in Jun 2010,44,36,12,0,[],0,[]
K8eros,"Dallas, Texas",Joined in Jul 2006,306,153,94,0,[],1,[]
CathyS1122,"Jackson, Tennessee",Joined in Jun 2015,18,15,6,0,[],0,[]
Danielle_Rotterdam,"Rotterdam, The Netherlands",Joined in Jul 2006,18,14,15,1,[],1,[]
Meliganza,"Sahl Hasheesh, Egypt",Joined in Dec 2015,38,20,17,0,[],1,[]
Properttyphoon,"Amersham, United Kingdom",Joined in Aug 2012,181,146,34,0,[],0,[]
Em2449,"Cambridge, United Kingdom",Joined in May 2015,28,28,21,0,[],0,[]
mantasm2013,Denmark,Joined in May 2009,12,10,2,1,[],0,[]
ElodieS0610,"Washington DC, District of Columbia",Joined in Jan 2009,40,40,28,0,[],0,[]
Liane03,"Altrincham, United Kingdom",Joined in Mar 2010,5,5,1,0,[],0,[]
chn78,"Bern, Switzerland",Joined in Mar 2013,26,19,4,0,[],0,[]
luv2travelBerlin,"Rudersdorf, Germany",Joined in May 2007,21,17,4,0,[],0,[]
colinge,"Banbury, United Kingdom",Joined in May 2012,156,112,47,2,"['nikinoodles13', 'DavidonTJ']",2,"['nikinoodles13', 'DavidonTJ']"
HelicopterMgmtH,,Joined in Jun 2012,32,19,9,0,[],0,[]
dominiquesS9187YB,,Joined in Apr 2019,1,1,0,0,[],0,[]
Anders0703,"Walchwil, Switzerland",Joined in Nov 2012,33,32,14,0,[],1,[]
jackp839,"Copenhagen, Denmark",Joined in Jul 2016,1,1,0,0,[],0,[]
richarddavid212,"Luxembourg City, Luxembourg",Joined in Oct 2012,396,126,55,0,[],0,[]
davidtwosoups,"Fort Augustus, United Kingdom",Joined in Mar 2016,115,57,34,0,[],0,[]
Santos52,Oxford,Joined in Feb 2010,66,60,23,0,[],0,[]
RogerSharp1,"Queenstown, New Zealand",Joined in Jun 2006,14,14,70,1,[],0,[]
teresahH11YL,"Granbury, Texas",Joined in Aug 2011,195,168,65,0,[],2,[]
136JanC,"Hamilton, Canada",Joined in May 2012,62,46,26,0,[],0,[]
RichardfromFrance,"Languedoc-Roussillon, France",Joined in Aug 2009,73,71,55,0,[],0,[]
Charliedeutch,"Lake Worth, Florida",Joined in Jun 2012,55,41,15,0,[],0,[]
nonigw,,Joined in Oct 2016,2,2,0,0,[],0,[]
Lisa_in_So_Cal,"Cincinnati, Ohio",Joined in Mar 2007,300,27,23,0,[],0,[]
dorianz811,"Copenhagen, Denmark",Joined in Mar 2019,3,1,0,0,[],0,[]
peturo819,"Riga, Latvia",Joined in Aug 2015,85,18,5,0,[],0,[]
Francesco_Motta,"Turin, Italy",Joined in Aug 2008,150,67,40,0,[],0,[]
127analisag,,Joined in Dec 2014,64,56,21,0,[],0,[]
623kevinf,"Sea Girt, New Jersey",Joined in Feb 2015,12,12,4,0,[],0,[]
MrGaucho1987,"Santa Barbara, California",Joined in Nov 2013,783,779,564,16,"['lingdao-formation', 'JoseMiguel', 'Rafael5404', 'Germano-Sonia', 'Sphinxfirstlove', 'Ambassador808540', 'Taran_Oleg', 'EricC5186TD', 'GayVagabond', 'Myrafr', 'Sandradtgh', 'solemiosaratoga', 'SurviveQq', 'Biotechprocare', 'vincemullet', 'kimdN9014DV']",55,[]
224Nelly,"Negombo, Sri Lanka",Joined in May 2007,11,9,11,0,[],0,[]
evaw951,"Berlin, Germany",Joined in Dec 2014,140,61,35,2,[],0,[]
GAS79,"St. Marys, Georgia",Joined in Jun 2011,50,48,18,0,[],0,[]
FrancescoVel,"Taranto, Italy",Joined in Oct 2012,55,42,49,0,[],1,['Tripadvisor']
eja117,New England,Joined in Feb 2008,294,186,69,1,['micahh649'],0,[]
Alan_and_Rosanna,"London, United Kingdom",Joined in Jul 2017,5,5,0,0,[],0,[]
Raoulschildmeijer,"Amsterdam, The Netherlands",Joined in Jun 2012,164,76,30,3,[],0,[]
asdaSap,"Bangkok, Thailand",Joined in Feb 2010,619,317,113,0,[],0,[]
Q8850AFdebrab,"Wakeman, Ohio",Joined in Dec 2016,21,20,5,0,[],0,[]
joeaQ4065QM,,Joined in Jun 2018,6,6,4,0,[],0,[]
simonfromsurrey,"Petersfield, United Kingdom",Joined in Oct 2013,22,22,21,0,[],0,[]
kimlockpang,"Singapore, Singapore",Joined in Apr 2017,74,44,28,0,[],0,[]
TracyGuernsey,"Guernsey, United Kingdom",Joined in Jul 2009,39,31,26,0,[],0,[]
Btorp,"Kalmar, Sweden",Joined in Jan 2012,140,124,66,0,[],0,[]
lady_vidomina,"London, United Kingdom",Joined in Aug 2007,91,70,54,0,[],0,[]
Gallding,"Ohope, New Zealand",Joined in Dec 2008,117,90,48,0,[],0,[]
Didge77,"Brighton, United Kingdom",Joined in May 2008,52,47,27,0,[],0,[]
ChrisElliott,york,Joined in Jan 2011,25,25,15,0,[],0,[]
ALH2552,"Milton Keynes, United Kingdom",Joined in Nov 2017,9,6,1,0,[],0,[]
tenniseyeguy,new york,Joined in Jul 2007,150,150,89,1,['gturermd'],0,[]
jeanaA3502ED,"Manhattan Beach, Minnesota",Joined in Apr 2017,70,44,30,1,[],3,[]
734jans734,"Bendigo, Australia",Joined in Feb 2013,53,46,14,0,[],0,[]
deborahjane,"Bristol, United Kingdom",Joined in Jun 2006,13,3,10,0,[],0,[]
Discover484841,"Leucadia, California",Joined in Aug 2013,12,8,4,0,[],0,[]
HenriettaR32,"Budapest, Hungary",Joined in Jul 2017,90,90,47,0,[],0,[]
gdlink,"Swansea, United Kingdom",Joined in Apr 2004,19,16,19,0,[],0,[]
Divepicture,Pittsburgh,Joined in Dec 2005,80,56,33,1,[],0,[]
JanN522,"Willis, Texas",Joined in Apr 2013,83,30,12,0,[],0,[]
Mezan,"St. Albans, United Kingdom",Joined in Jun 2011,283,227,128,0,[],0,[]
876vikkih,"Evesham, United Kingdom",Joined in Jul 2014,52,51,20,0,[],0,[]
185charlesg,"New York City, New York, USA",Joined in Feb 2006,214,214,90,0,[],0,[]
gtrjim,"Apache Junction, AZ",Joined in Aug 2012,47,39,6,0,[],0,[]
terencemoo,"Singapore, Singapore",Joined in Dec 2010,92,67,21,1,[],0,[]
M2263BSandyk,"Goole, United Kingdom",Joined in May 2011,24,24,13,0,[],0,[]
Doc_Cody,"Woodbury, Minnesota",Joined in Sep 2009,289,101,43,4,[],23,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'TravelChannel', 'CNTraveler', 'GoPro', 'nationalparktrips', 'RetireandTravel', 'FodorsTravel', 'RSfromPriorLake', 'Navigator155351', 'jonnymaun', 'JourneyK1974', 'P2262VDalanw', 'E4468QDlaurah', 'donellel2016', 'pnm_ontheroad', 'ginaf145', 'Jacob_Langness', '395lyndac']"
LizJ1234,"Stockholm, Sweden",Joined in Jul 2015,19,19,9,0,[],0,[]
konstantinosm623,,Joined in Aug 2016,40,40,27,0,[],0,[]
Aufloki,"Heraklion, Greece",Joined in Jul 2012,2,2,1,0,[],0,[]
Arthertbc0702,"Hanoi, Vietnam",Joined in Sep 2012,39,30,24,0,[],0,[]
jeremybG1768JO,,Joined in Jan 2017,2,2,2,0,[],0,[]
334darrenc,"Edinburgh, United Kingdom",Joined in Aug 2014,31,28,33,1,[],0,[]
