username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
JerseyBean55,"Wantage, United Kingdom",Joined in Aug 2010,23,21,15,0,[],0,[]
margarita1890,"Rome, Italy",Joined in Mar 2017,2,2,0,0,[],0,[]
cbazley21,,Joined in Nov 2019,1,1,0,0,[],0,[]
K8918TRclaudiam,,Joined in Sep 2018,8,8,2,0,[],0,[]
JamTheDane,,Joined in Aug 2016,10,10,3,0,[],0,[]
Perssonjohan,"Malmö, Sweden",Joined in May 2019,4,4,2,0,[],0,[]
RebekkaBr,"Linz, Austria",Joined in Aug 2017,143,71,21,0,[],0,[]
I5732EDvictoriaw,,Joined in Aug 2016,27,23,10,0,[],0,[]
RiikkaO_13,"Western Finland, Finland",Joined in Feb 2013,19,18,10,0,[],0,[]
lukegoldsmith89,"London, United Kingdom",Joined in Jun 2014,51,26,8,0,[],0,[]
dsg76,"Stuart, Florida",Joined in Jul 2007,231,222,134,0,[],0,[]
JoannL123,"The Hague, The Netherlands",Joined in Mar 2008,91,54,36,0,[],0,[]
louisecD3876FB,"Manchester, United Kingdom",Joined in Oct 2017,35,18,11,0,[],0,[]
893pabloh,"Copenhagen, Denmark",Joined in Dec 2016,6,6,0,0,[],0,[]
karigun,"Legian, Indonesia",Joined in Apr 2016,16,16,3,0,[],0,[]
Mikeda65,Cheshire,Joined in Oct 2008,7,7,6,0,[],0,[]
beatrizm513,"Barcelona, Spain",Joined in May 2016,11,9,8,0,[],0,[]
J1315BKcarolinaa,"Lisbon, Portugal",Joined in Nov 2012,7,5,7,0,[],0,[]
daniellR1021VX,,Joined in Dec 2019,1,1,0,0,[],0,[]
Perrakba,"Kungsbacka, Sweden",Joined in May 2018,9,9,2,0,[],0,[]
Lejonsten,"Stockholm, Sweden",Joined in Apr 2016,96,92,48,0,[],0,[]
adamh565,"Newport, United Kingdom",Joined in Sep 2007,14,11,7,0,[],0,[]
DANIELACERE,"Genoa, Italy",Joined in Oct 2008,148,120,80,1,['123456789Thomaya'],0,[]
michaelharrit,"Reading, United Kingdom",Joined in Jan 2012,66,40,12,0,[],0,[]
shartvig_1971,"Copenhagen, Denmark",Joined in Jun 2008,53,21,18,0,[],0,[]
MoSv1974,,Joined in Sep 2011,11,11,15,0,[],0,[]
NeilLargren,"Boston, Massachusetts",Joined in Aug 2011,2,1,0,0,[],0,[]
philiroux,"Montbrison, France",Joined in Aug 2017,25,22,24,0,[],0,[]
FirewoodCreatures,"Rishikesh, India",Joined in Feb 2017,79,79,65,0,[],0,[]
Nancy2518,"Toronto, Canada",Joined in Apr 2011,54,52,52,0,[],0,[]
zimon_gk,Sweden,Joined in Aug 2016,9,7,6,0,[],0,[]
BroLike,"Fort Lauderdale, Florida",Joined in May 2011,41,8,4,2,[],1,['globalchildtv']
jennyfF2423WS,"Helsingborg, Sweden",Joined in Aug 2017,23,23,3,0,[],0,[]
eewyne,Singapore,Joined in May 2014,185,51,61,0,[],0,[]
farmersimond,"Coventry, United Kingdom",Joined in Jun 2010,28,27,17,0,[],0,[]
329erichk,"Centreville, Virginia",Joined in Nov 2009,115,77,14,1,['Y3664ZXjohno'],0,[]
hx2121,"Chicago, Illinois",Joined in Jun 2018,53,21,11,0,[],0,[]
ny_travels7,"New York City, New York",Joined in Dec 2010,216,80,32,0,[],0,[]
carolinesclopes,"Lisbon, Portugal",Joined in Aug 2012,87,35,5,3,[],1,[]
rejse9,"Frederiksberg, Denmark",Joined in May 2020,1,1,0,0,[],0,[]
Curious54929522008,,Joined in Apr 2019,1,1,0,0,[],0,[]
bogdan412,"Bucharest, Romania",Joined in Apr 2012,50,40,7,1,[],0,[]
Cymraes314,"North Wales, United Kingdom",Joined in Aug 2014,21,21,34,0,[],0,[]
finn86,"Nuuk, Greenland",Joined in Jun 2017,4,3,0,0,[],0,[]
sarahcph2018,"Copenhagen, Denmark",Joined in Mar 2018,1,1,0,0,[],0,[]
Chalovv,"Copenhagen, Denmark",Joined in Aug 2019,1,1,0,0,[],0,[]
626melindam,"Borehamwood, United Kingdom",Joined in Sep 2013,64,64,17,0,[],0,[]
flowersb5,,Joined in Apr 2016,5,3,1,0,[],0,[]
Alexa0890,"Aberdeen, United Kingdom",Joined in Jun 2014,59,33,49,0,[],0,[]
FalklandsFrox,"Newcastle upon Tyne, United Kingdom",Joined in Oct 2010,48,47,21,0,[],0,[]
SubramaniV,"Jodhpur City, Rajasthan, India",Joined in Jun 2012,46,33,18,1,['krishankumarsinghvi'],0,[]
TGNCph,"Copenhagen, Denmark",Joined in Oct 2012,10,10,11,0,[],0,[]
Paraffle,"Greater London, United Kingdom",Joined in Jan 2013,266,261,132,1,[],1,['Marissa59']
Gcy0377,"Copenhagen, Denmark",Joined in Feb 2013,1,1,1,0,[],0,[]
NorthCurryNeil,"Taunton, UK",Joined in Jun 2012,17,17,9,0,[],0,[]
RJS76,"Kristiansand, Norway",Joined in Jan 2010,139,139,52,0,[],0,[]
398marian,,Joined in Nov 2012,6,6,2,0,[],0,[]
508robind,"Sydney, Australia",Joined in May 2015,33,16,15,0,[],0,[]
hastravelledonoccasi,"Philadelphia, Pennsylvania",Joined in Jul 2011,24,24,10,0,[],0,[]
HummEvents,"Sydney, Australia",Joined in May 2011,13,9,4,0,[],0,[]
Doggone54,"London, United Kingdom",Joined in May 2015,91,69,17,0,[],0,[]
Monadnock51,"Lowell, Massachusetts",Joined in May 2010,19,10,4,0,[],0,[]
Helvin3,"Auckland, New Zealand",Joined in Jul 2011,292,218,101,0,[],0,[]
julesausdemnorden,,Joined in Nov 2018,3,1,0,0,[],0,[]
rahelweber,"St. Gallen, Switzerland",Joined in Jul 2017,9,9,2,0,[],0,[]
767shaz43,"London, United Kingdom",Joined in Aug 2016,85,67,62,0,[],0,[]
mallenurse,"Hvalsoe, Denmark",Joined in Oct 2016,1,1,0,0,[],0,[]
Fruvibe,"Brande, Denmark",Joined in Dec 2015,74,45,3,0,[],0,[]
himmelbue,"Copenhagen, Denmark",Joined in Mar 2016,3,3,0,1,['Colville-Andersen'],0,[]
Mainej7,,Joined in May 2019,2,1,0,0,[],0,[]
ButterlyUtterly,"Caerwent, United Kingdom",Joined in Oct 2007,22,14,19,0,[],6,"['chutneymonster', 'petebristol2016', 'Han_p123', 'vhan_12', 'andym824', 'chutneymama']"
121leh,,Joined in Sep 2020,1,1,0,0,[],0,[]
DiDiT16,,Joined in Mar 2012,2,2,1,0,[],0,[]
Totahoflezet,,Joined in Jul 2013,4,4,0,0,[],0,[]
760s_rend,"Cupertino, California",Joined in Oct 2015,8,7,0,0,[],0,[]
Silymu,"Copenhagen Region, Denmark",Joined in Nov 2012,4,3,1,0,[],0,[]
ElectrickBlue,Long Beach NSW Australia,Joined in Aug 2012,58,58,14,0,[],0,[]
24benedicteg,,Joined in Jan 2020,1,1,0,0,[],0,[]
915hannaw,,Joined in Dec 2019,2,2,0,0,[],0,[]
urmpz,Estonia,Joined in Mar 2008,4,2,1,0,[],0,[]
Rafi_Rafi_Rafi,"Malmö, Sverige",Joined in Nov 2007,18,10,6,0,[],1,[]
258cecilial,"Bromma, Sweden",Joined in Apr 2016,1,1,1,0,[],0,[]
Griffenfeldsgade,"Majorca, Spain",Joined in Jul 2015,6,6,12,0,[],0,[]
emcvs,,Joined in Apr 2010,3,3,0,0,[],0,[]
HappyHyggeHome,,Joined in Apr 2019,1,1,0,0,[],0,[]
elliottj997,"Copenhagen, Denmark",Joined in Jun 2014,10,10,5,0,[],0,[]
Ben_around_75,"Copenhagen, Denmark",Joined in Aug 2007,208,29,24,0,[],16,"['NatGeo', 'TravelandLeisure', 'Thrillist', 'theculturetrip', 'CNTraveler', 'SaltinourHair', 'VikingCruises', 'josefiner576', 'Y9612HYmonikas', '431nadyar', '30tatianaf', '374yulial', 'ChannieHansen', 'sallicool', '430rsg', 'ElAugust']"
sooh235,,Joined in Sep 2010,5,2,1,0,[],0,[]
Nataliecam,"Utrecht, The Netherlands",Joined in Jan 2014,77,38,12,3,[],1,[]
chasles22,"Treasure Island, Florida",Joined in Dec 2011,132,113,64,0,[],0,[]
mymlanSweden,"Stockholm, Sweden",Joined in Jun 2009,26,18,8,0,[],0,[]
roulag808,,Joined in Aug 2014,1,1,2,0,[],0,[]
579AdamS579,"Oslo, Norway",Joined in Jan 2012,73,46,37,0,[],0,[]
MissLaFlamme,"Toronto, Canada",Joined in Jul 2007,715,218,103,3,[],0,[]
Linesidsel,"Solroed Municipality, Denmark",Joined in Sep 2016,6,6,3,0,[],0,[]
bentoveb,"Lejre, Denmark",Joined in Jun 2009,17,17,3,0,[],0,[]
Folmer1969,"Copenhagen Region, Denmark",Joined in Feb 2010,23,8,4,0,[],0,[]
Daanfritz,"Amsterdam, The Netherlands",Joined in Mar 2014,5,5,0,0,[],0,[]
Queckdk,"Copenhagen, Denmark",Joined in May 2012,55,54,37,1,[],0,[]
Hermez-cz,"Prague, Czech Republic",Joined in Aug 2011,23,14,11,0,[],0,[]
JamesBrown0922,,Joined in Mar 2019,1,1,0,0,[],0,[]
mikaeltp,"Long Island City, New York",Joined in Jun 2016,5,5,1,0,[],0,[]
440nilsl,"Houston, Texas",Joined in Sep 2016,1,1,1,0,[],0,[]
141jonathanh,"Welwyn Garden City, United Kingdom",Joined in Jul 2014,28,21,13,0,[],0,[]
spencerd2015,,Joined in Jan 2015,4,1,3,0,[],0,[]
sh-dk,Copenhagen,Joined in Nov 2006,15,14,10,0,[],0,[]
Kandresen8,"Copenhagen, Denmark",Joined in Jun 2015,5,5,1,0,[],4,[]
714cloeadventure,,Joined in Sep 2018,5,3,0,0,[],0,[]
Annabananath,"Rotterdam, The Netherlands",Joined in Mar 2014,1,1,0,0,[],0,[]
Fester61,"Milton Keynes,  UK",Joined in Mar 2005,20,20,30,0,[],0,[]
RSfromPriorLake,"Savage, Minnesota",Joined in May 2009,124,72,32,2,"['Doc_Cody', 'cristinacZ8449PO']",2,"['Doc_Cody', 'Navigator155351']"
Ebwoy,"London, United Kingdom",Joined in Aug 2012,106,66,27,1,[],0,[]
Honesty2012,"Jersey, United Kingdom",Joined in Jun 2008,3,3,6,0,[],0,[]
NoraK1,"London, United Kingdom",Joined in Apr 2011,36,17,5,1,['barryl702'],0,[]
Eilidh_Me,Edinburgh,Joined in Jan 2009,36,36,50,1,['MeganKi'],0,[]
obankirst,"Tiverton, United Kingdom",Joined in Aug 2010,104,93,19,0,[],0,[]
Nurse_of_hearts,Florida,Joined in Mar 2010,34,24,20,0,[],0,[]
eleclair14,"Dublin, Ireland",Joined in Jul 2010,4,4,1,0,[],0,[]
223birgit,"Barcelona, Spain",Joined in Apr 2014,3,2,0,0,[],0,[]
Casperldn13,"London, United Kingdom",Joined in May 2014,22,11,6,0,[],0,[]
828fredriks,"Malmö, Sweden",Joined in Dec 2019,1,1,0,0,[],0,[]
Sonny_Moric,"Santorini, Greece",Joined in Sep 2015,87,30,9,0,[],0,[]
Felixwinandy,,Joined in Feb 2015,175,56,15,0,[],0,[]
veggie33,"Berlin, Germany",Joined in Mar 2012,3,3,0,0,[],0,[]
FoodloverDK,"Copenhagen, Denmark",Joined in Dec 2007,38,23,11,2,[],3,"['michaeleN9599RW', 'kimfi1979', 'janhS8457QL']"
BiggeestJ,,Joined in Sep 2020,1,1,0,0,[],0,[]
ClaraLiebe,"Copenhagen, Denmark",Joined in Mar 2009,9,9,18,0,[],0,[]
sandrafK4415JO,"Montesson, France",Joined in Jun 2018,16,15,17,1,['1Theoj'],2,"['494oph_lied', '1Theoj']"
181miroslavm,"Aalborg, Denmark",Joined in Sep 2015,5,5,2,0,[],0,[]
binkybot,"sheffield, uk",Joined in Jul 2009,185,132,77,0,[],0,[]
Jimcastro,"Joinville, SC",Joined in Mar 2012,107,98,14,2,"['pala_py', 'joaopaulod943']",0,[]
loco_loko,"Copenhagen, Denmark",Joined in Jun 2008,16,16,8,0,[],0,[]
gibsonswe,"Copenhagen, Denmark",Joined in Apr 2017,8,8,3,0,[],0,[]
306isabellaf,"Vienna, Austria",Joined in Feb 2018,5,5,11,0,[],0,[]
kristianoj2021,,Joined in Apr 2021,1,1,0,0,[],0,[]
dortheh690,"Hellerup, Denmark",Joined in Aug 2014,88,63,17,1,['927ovej'],0,[]
Bredenbecker,"Berlin, Germany",Joined in Apr 2016,38,27,24,0,[],0,[]
240simong,"Enschede, The Netherlands",Joined in Feb 2008,3,3,3,0,[],0,[]
annafigter,"Malmö, Sweden",Joined in Apr 2019,4,4,0,1,[],4,[]
travelclub007,Guelph,Joined in Aug 2010,26,26,28,0,[],0,[]
osmoosmo,"Sanmin, Kaohsiung",Joined in Mar 2010,965,371,444,14,[],7,[]
DitteKA,"Copenhagen, Denmark",Joined in Jul 2019,1,1,0,0,[],0,[]
Passport437299,"Winchester, United Kingdom",Joined in Feb 2013,3,1,0,0,[],0,[]
floowerchild,"Copenhagen, Denmark",Joined in May 2012,15,8,3,0,[],0,[]
trunte1979,,Joined in Jan 2019,10,9,11,0,[],0,[]
elenamaximova,"Copenhagen, Denmark",Joined in Feb 2017,9,8,3,0,[],0,[]
andie0423,"Copenhagen, Denmark",Joined in Apr 2017,2,2,0,0,[],0,[]
Maiakh,,Joined in Oct 2012,28,12,5,0,[],0,[]
denise678,,Joined in Dec 2015,70,64,13,0,[],0,[]
247nielsp,,Joined in Nov 2007,2,2,5,0,[],0,[]
emgallaher,,Joined in Dec 2017,8,8,9,0,[],1,['706jaquir']
Gwendox,"Lund, Sweden",Joined in Jan 2018,18,14,15,0,[],3,[]
GustavReis333,,Joined in Aug 2019,1,1,0,0,[],0,[]
pmjj2015,"Cheltenham, United Kingdom",Joined in Mar 2014,25,25,3,0,[],0,[]
910steinr,"Gardermoen, Norway",Joined in Jul 2016,120,82,12,0,[],0,[]
Candy_Loverr,,Joined in Nov 2017,7,6,3,0,[],0,[]
AudunDanielsen,"Malmö, Sweden",Joined in Jan 2011,12,11,6,0,[],0,[]
Stinebro,,Joined in Jun 2019,1,1,0,0,[],0,[]
nitramcir,Manchester,Joined in Aug 2006,109,43,69,0,[],0,[]
mahorlu,"Copenhagen, Denmark",Joined in Jun 2016,12,10,1,0,[],0,[]
Copenco,"Copenhagen, Copenhagen, Denmark",Joined in Apr 2014,24,15,1,0,[],0,[]
loxbury,"Chichester, England, United Kingdom",Joined in May 2012,39,32,24,0,[],0,[]
Gumstar,"Svedala, Sweden",Joined in Jul 2008,19,13,7,0,[],0,[]
markito0000,NL,Joined in Jan 2010,155,144,59,1,['lave08'],0,[]
DePingoneo,"Granada, Spain",Joined in Oct 2016,139,60,59,0,[],0,[]
KasperHN,"Copenhagen, Denmark",Joined in Oct 2012,32,30,34,0,[],0,[]
foodofmylife,,Joined in Mar 2012,1,1,1,0,[],0,[]
emerslund,"Oslo, Norway",Joined in Jul 2012,5,5,1,0,[],0,[]
rollefraaarhus,"Aarhus, Denmark",Joined in Jun 2008,13,11,4,0,[],0,[]
sobshin,"Lysaker, Norway",Joined in May 2013,6,6,6,0,[],0,[]
818clausj,"Playa Flamenca, Spain",Joined in Jul 2015,3,3,1,0,[],0,[]
sarahbM870YY,"Potton, United Kingdom",Joined in Jun 2014,38,28,11,0,[],0,[]
henrikh906,,Joined in Dec 2012,2,2,0,0,[],0,[]
TeteMensa,"Birkerod, Denmark",Joined in Oct 2013,8,7,1,0,[],0,[]
mortenm791,"Herning, Denmark",Joined in Jul 2016,45,45,9,0,[],0,[]
Ed50_13,"Johnstown, Colorado",Joined in Dec 2008,355,355,96,0,[],0,[]
Mariliava,"Araraquara, SP",Joined in Jun 2010,505,286,120,1,[],0,[]
98ju,"Skelmersdale, United Kingdom",Joined in Aug 2015,18,18,10,0,[],0,[]
Joanie881,Boston,Joined in Mar 2005,531,241,95,0,[],0,[]
paparazzi_HI,"Waipahu, Hawaii",Joined in Oct 2007,18,17,2,0,[],0,[]
snidenmark,,Joined in May 2019,1,1,0,0,[],0,[]
ShyamVenkatraman,"Rauland, Norway",Joined in Dec 2007,217,214,93,0,[],0,[]
Bigbluedk,"Copenhagen, Denmark",Joined in Mar 2006,101,80,53,0,[],0,[]
703michaely,"Bronshoej, Denmark",Joined in Mar 2016,17,14,0,0,[],0,[]
Highontravel1,"Copenhagen, Denmark",Joined in Jul 2019,10,10,3,0,[],0,[]
Danish-Sasso,"Valby, Denmark",Joined in Mar 2010,320,320,55,1,[],1,['Jetsetter']
nico_mad_85,"Copenhagen, Denmark",Joined in Oct 2007,1,1,0,0,[],0,[]
xinlingy2020,,Joined in Jun 2020,5,1,0,0,[],0,[]
Charlieandloz,,Joined in Sep 2013,8,8,1,0,[],0,[]
Munrec,"London, United Kingdom",Joined in Aug 2018,12,12,4,0,[],0,[]
JahG4,,Joined in Aug 2012,1,1,0,0,[],0,[]
MiraMyr,,Joined in Aug 2011,3,3,5,0,[],0,[]
jimmyjmc,"Toronto, Canada",Joined in Aug 2009,25,23,10,0,[],0,[]
885joec885,"Portland, Oregon",Joined in Feb 2012,177,90,51,2,[],9,"['Tripadvisor', 'TravelandLeisure', 'TravelChannel', 'CNTraveler', 'GiadaDeLaurentiis', 'ThePointsGuy', 'italian_places', '562harriets', 'tenleyc2020']"
990sarahe,,Joined in Feb 2010,4,4,5,0,[],0,[]
gtinchen,"Vienna, Austria",Joined in Jul 2016,64,30,53,1,[],0,[]
firestone43,"Amsterdam, The Netherlands",Joined in May 2014,393,268,49,0,[],0,[]
prjayachandran,"Mumbai, India",Joined in Sep 2011,222,108,83,1,[],0,[]
wildmarki,"Birmingham, United Kingdom",Joined in Apr 2014,332,171,80,0,[],0,[]
tobiass952,"Oslo, Norway",Joined in Aug 2012,20,18,6,0,[],0,[]
Mikofcopenhagen,"Copenhagen, Denmark",Joined in Jul 2008,2,2,0,0,[],0,[]
675jianl,,Joined in Nov 2020,3,1,0,0,[],0,[]
MariaBaLe,"Amager, Denmark",Joined in Jul 2017,34,16,0,0,[],0,[]
Normann,"Helsinge, Denmark",Joined in Jan 2008,177,161,95,68,[],103,[]
AnnB3242,,Joined in Aug 2013,6,5,1,0,[],0,[]
RocioLu_o_O,"Cordoba, Mexico",Joined in Jul 2009,2,2,0,1,['juanlH4313ZL'],0,[]
ren_holgaardk,,Joined in Aug 2016,8,8,12,1,['thomashE4045UV'],1,[]
MB1769,"Toronto, Canada",Joined in Jul 2014,209,209,107,0,[],0,[]
Towol06,"Copenhagen, Denmark",Joined in Mar 2012,19,19,5,0,[],0,[]
OPrip21,,Joined in Aug 2020,1,1,0,0,[],0,[]
SolvejgKJ,"Copenhagen, Denmark",Joined in Jun 2012,13,13,1,0,[],0,[]
V5380TEjavierr,"Haifa, Israel",Joined in Nov 2012,35,14,3,2,"['Ianir', 'daians2016']",0,[]
tcroundtheworld,"Sheffield, United Kingdom",Joined in Jul 2014,167,144,108,0,[],1,['NatGeo']
TonjeNB,"Arendal, Norway",Joined in Aug 2015,15,15,4,0,[],0,[]
eff1161,,Joined in Sep 2012,33,32,9,0,[],0,[]
jezelb2015,,Joined in Nov 2013,1,1,4,0,[],0,[]
CBDenmark,"Copenhagen, Denmark",Joined in Jan 2013,158,123,86,0,[],0,[]
Ruokis,"Helsinki, Finland",Joined in Jul 2013,13,12,4,0,[],0,[]
PeterDJensen,"Copenhagen, Denmark",Joined in Sep 2016,1,1,1,0,[],0,[]
brunetejuta,,Joined in Apr 2019,5,4,2,1,[],0,[]
JoHarrison1969,"New Brighton, United Kingdom",Joined in Mar 2010,44,34,12,0,[],0,[]
kineson,"Irmo, South Carolina",Joined in Nov 2013,20,20,3,0,[],0,[]
mogensh472,"Janderup, Denmark",Joined in Jul 2013,36,33,9,0,[],0,[]
veronikan741,,Joined in Nov 2013,2,2,0,0,[],0,[]
DanielZ2613,,Joined in Jul 2013,1,1,0,0,[],0,[]
DuncanH883,"Swan Hill, Australia",Joined in Oct 2007,3,3,4,0,[],0,[]
605judya,"Kastrup, Denmark",Joined in Dec 2013,1,1,1,0,[],0,[]
Bo-Tofte,"Copenhagen, Denmark",Joined in Nov 2018,43,38,8,0,[],0,[]
lynnertt,"Raalte, The Netherlands",Joined in Oct 2016,2,2,0,0,[],0,[]
L6302WRthomasr,,Joined in Jun 2015,21,12,5,0,[],2,[]
emiliamariawich,"Vanlose, Denmark",Joined in Sep 2019,18,14,29,0,[],0,[]
olasonn,"Tromso, Norway",Joined in Oct 2008,27,17,5,0,[],0,[]
178bobd,"Antwerp, Belgium",Joined in Sep 2014,21,21,27,0,[],0,[]
Simon_stud,"Copenhagen, Denmark",Joined in Feb 2019,21,20,6,0,[],0,[]
Blueize,Worldwide Traveler,Joined in Oct 2006,49,25,9,0,[],0,[]
MiaNord,,Joined in Jan 2013,3,3,0,0,[],0,[]
MarioAlbertoC73,,Joined in Oct 2017,2,1,0,0,[],0,[]
Swaage99,"Akureyri, Iceland",Joined in Feb 2014,3,2,0,0,[],0,[]
Bettyalc,,Joined in Aug 2019,4,2,0,0,[],0,[]
EddieVTC,"San Pedro Garza Garcia, Mexico",Joined in Jul 2014,37,34,29,0,[],0,[]
OldLawHog,"Russellville, Arkansas",Joined in Apr 2015,141,139,68,0,[],7,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'TimeOut', 'SmarterTravel', 'SeriousEats', 'RawTravelTV']"
lievelotte,"Copenhagen, Denmark",Joined in Sep 2014,2,2,1,1,[],0,[]
Flingo18,"Buenos Aires, Argentina",Joined in Jul 2010,1,1,0,0,[],0,[]
artemisn2016,"Athens, Greece",Joined in Oct 2015,6,6,3,1,[],1,[]
245kristoffera,,Joined in Apr 2021,1,1,0,0,[],0,[]
W4031EChansd,"Glostrup, Denmark",Joined in Mar 2019,3,1,0,0,[],0,[]
juande1975,"Province of Seville, Spain",Joined in Jul 2015,247,247,95,2,[],0,[]
rcn84,"Maracay, Venezuela",Joined in Jan 2010,80,37,43,0,[],0,[]
vbk172,"Novosibirsk, Russia",Joined in Mar 2012,6,6,9,2,"['Passenger364115', 'nasvoropaeva']",0,[]
Climber54124495743,,Joined in Aug 2019,1,1,1,0,[],0,[]
yoyozhu,,Joined in May 2015,4,2,0,0,[],0,[]
rickycarica,"Bassano Del Grappa, Italy",Joined in Aug 2015,6,4,1,0,[],0,[]
631edmund,,Joined in Mar 2019,17,9,2,0,[],0,[]
Anmelder2366,,Joined in Oct 2020,4,4,0,0,[],0,[]
Meander39427376563,,Joined in Sep 2020,1,1,2,0,[],0,[]
StuT4,,Joined in Jul 2007,1,1,1,0,[],0,[]
jherp,"Gentofte Municipality, Denmark",Joined in Jul 2015,47,37,4,0,[],0,[]
Storyteller446043,,Joined in Apr 2013,21,21,2,0,[],0,[]
Finn-Sejersen,"Copenhagen, Denmark",Joined in Feb 2004,3,3,2,0,[],1,['Ambassador822055']
Toastracks,"The Hague, The Netherlands",Joined in Mar 2018,2,2,0,0,[],0,[]
60katrineg,"Copenhagen, Denmark",Joined in Jun 2018,85,32,9,0,[],0,[]
danberney,"London, United Kingdom",Joined in Sep 2008,70,69,78,1,[],0,[]
Arin89,"Yerevan, Armenia",Joined in Jul 2015,13,13,5,0,[],0,[]
Brighton45,"Baden, Switzerland",Joined in May 2013,214,203,85,0,[],0,[]
321FabrizioS,"Rome, Italy",Joined in Apr 2013,51,45,31,0,[],0,[]
RNSAILOR2,"Lithia, Florida",Joined in Apr 2010,164,144,36,1,[],1,[]
louisaw2014,"Copenhagen, Denmark",Joined in Jan 2014,126,30,7,0,[],0,[]
mellemette,"Copenhagen, Denmark",Joined in Jan 2017,13,11,4,0,[],0,[]
fleurdelyscouture,"Dartmoor National Park, United Kingdom",Joined in Jan 2014,58,44,21,0,[],0,[]
point5,"Sanford, Florida",Joined in Mar 2005,155,148,99,0,[],0,[]
y9y9y9y9y9,"London, United Kingdom",Joined in Jul 2015,252,84,35,0,[],0,[]
eNron09,"Moss, Norway",Joined in Dec 2012,177,158,54,0,[],0,[]
JAG1966,"Oshawa, Canada",Joined in Aug 2010,125,117,41,0,[],0,[]
thomasmW6351BR,"Kapp, Norway",Joined in Jan 2015,61,45,14,0,[],0,[]
M1155CTjohnf,"Porsgrunn, Norway",Joined in Oct 2007,36,25,12,1,[],0,[]
EmmaU101,"Poole, United Kingdom",Joined in Dec 2013,7,7,4,0,[],0,[]
Ellen030692,"Portsmouth, United Kingdom",Joined in Oct 2013,64,59,47,0,[],0,[]
JMikeN,"Chester, United Kingdom",Joined in May 2013,37,30,13,0,[],0,[]
highimpactuk,"Welwyn Garden City, United Kingdom",Joined in Mar 2011,988,981,587,2,[],0,[]
Thassia,"Svelvik, Norway",Joined in Oct 2009,59,30,24,0,[],0,[]
MarieinSweden,,Joined in Jul 2013,6,6,2,0,[],0,[]
668CamillaM,"Recife, PE",Joined in May 2013,4,4,0,0,[],0,[]
ned0903,"Copenhagen, Denmark",Joined in Aug 2016,3,2,0,0,[],0,[]
516patr_ciaa,"Ho Chi Minh City, Vietnam",Joined in Jan 2013,577,100,38,5,"['thompson751', 'jerry010554', 'walter24190', 'MariadeGuerra', 'carolinabU6561GR']",0,[]
Mm1989rm,"Rome, Italy",Joined in Feb 2014,3,2,0,0,[],0,[]
129jenr,"Gloucester, United Kingdom",Joined in Jun 2018,102,40,33,0,[],0,[]
Sandra81-82,"Wageningen, The Netherlands",Joined in May 2011,37,25,11,0,[],0,[]
hrannarh2015,,Joined in Mar 2015,5,5,5,0,[],0,[]
Be7th,Arizona,Joined in Apr 2009,4,4,1,0,[],0,[]
rayandjanis,"Brisbane, Australia",Joined in May 2013,98,80,33,0,[],0,[]
hhlifestyletravel,"Paris, France",Joined in Dec 2013,58,42,31,0,[],0,[]
Aaberg,"Aarhus, Denmark",Joined in Oct 2008,301,296,276,1,[],0,[]
metalstein,"Copenhagen, Denmark",Joined in Jul 2006,115,28,17,0,[],0,[]
CarstenH993,,Joined in Apr 2013,1,1,2,0,[],0,[]
aRocain,,Joined in Jan 2008,1,1,1,0,[],0,[]
wenlin1991,,Joined in Jan 2019,5,1,0,0,[],0,[]
davidolrik,"Copenhagen, Denmark",Joined in Feb 2017,1,1,0,0,[],0,[]
Q4963MGmichaelw,,Joined in Apr 2014,83,43,32,1,[],0,[]
Travelling_Choconut,"Cambridge, United Kingdom",Joined in Feb 2015,387,329,89,0,[],0,[]
theophrastus,"Lund, Sweden",Joined in Apr 2011,63,29,7,0,[],0,[]
bnckf,"Cortona, Italy",Joined in Jul 2010,249,225,95,0,[],0,[]
mt396ike,"Tokyo, Japan",Joined in Nov 2017,531,531,21,0,[],0,[]
962nielsp,"Copenhagen, Denmark",Joined in Oct 2007,67,54,30,1,['stefanograziosi89'],1,[]
sabrinkel,"Augsburg, Germany",Joined in Jan 2015,144,60,27,1,['Venture814408'],2,[]
Dalebring,"Helsingborg, Sweden",Joined in Jan 2013,84,47,35,0,[],0,[]
thord392,"Toronto, Canada",Joined in Jul 2017,1,1,0,0,[],0,[]
zoegui,"Brooklyn, New York",Joined in Oct 2016,9,3,0,0,[],0,[]
111marith,,Joined in Aug 2018,1,1,1,0,[],0,[]
Go756599,,Joined in Feb 2018,1,1,1,0,[],0,[]
nataliahering,"Athens, Greece",Joined in Feb 2018,22,16,3,0,[],0,[]
PietroPloner,"Madrid, Spain",Joined in Sep 2008,221,218,18,1,['119alessandrot'],0,[]
ndbzh29,"Saint-Brevin-l'Ocean, France",Joined in Sep 2011,107,99,49,1,[],0,[]
poolesen,"Svendborg, Denmark",Joined in Jul 2011,122,99,24,0,[],3,"['Breddal', 'Obre2014', 'MegaBoot']"
OliverS1841,"Munich, Germany",Joined in Aug 2012,243,91,57,0,[],0,[]
Z6738XZmanueld,,Joined in Sep 2017,99,62,21,1,['907lilianaj'],0,[]
J_Warfvinge,"Aarhus, Denmark",Joined in Oct 2008,121,116,44,0,[],0,[]
