username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
NomadicSandra,"Redding, California",Joined in Mar 2010,158,147,88,0,[],0,[]
will_hornsey,"Crouch End, United Kingdom",Joined in Oct 2007,3,3,4,0,[],0,[]
robtsuk,"Cupertino, California",Joined in May 2016,128,66,12,0,[],0,[]
Johnk992013,"Lime Springs, Iowa",Joined in Jul 2012,37,33,12,0,[],0,[]
ClaireStarr24,"Edinburgh, United Kingdom",Joined in Mar 2012,45,41,17,0,[],0,[]
moreactivetravel,"Hertford, United Kingdom",Joined in Jun 2009,952,150,116,106,"['FattidiViaggi', 'sersto', 'dani8720', 'margheritadevalle', 'ClaudioDeMichele', 'sciucran', 'MichaelRomer', 'NancyLope', 'WanderingRoseTravels', 'ExploreTraveler', 'Nepaltrekking', 'ChooseBalkans', 'Jerbilel', 'Franchini1956', 'James_Traveller_123', 'JoseMiguel', 'myky62', 'supermangione81', '125hotelt', 'AmolakRattanK']",125,"['TravelandLeisure', 'Thrillist', 'theculturetrip', 'CNTraveler', 'thisisinsider', 'Jetsetter', 'TimeOut', 'Passionpassport', 'wineenthusiast', 'GiadaDeLaurentiis', 'SmarterTravel', 'FamilyVacationCritic', 'DameTraveler', 'MatadorNetwork', 'kimkim', 'TAExperiences', 'TravelBabbo', 'mic', 'SimplyCyn', 'BeMyTravelMuse']"
Mladen2013,"Zagreb, Croatia",Joined in Nov 2013,127,123,79,0,[],0,[]
ShaunBud,"Danbury, Connecticut",Joined in Jun 2012,571,301,160,2,"['sandungadanceschool', 'Expedition665332']",1,['VisitScotland']
jannimes,"Hollola, Finland",Joined in Nov 2015,3,3,2,0,[],0,[]
gunnin,"Ottery St. Mary, United Kingdom",Joined in May 2013,5,5,5,0,[],0,[]
iamlampshade,"Wrexham, United Kingdom",Joined in Mar 2015,23,19,10,0,[],0,[]
Tiggmin,"Dublin, Ireland",Joined in Dec 2015,404,151,37,0,[],0,[]
nancyd3,Northern Virginia,Joined in Jul 2007,126,79,61,0,[],0,[]
msaj2016,"Glasgow, United Kingdom",Joined in Jan 2016,16,16,4,0,[],0,[]
richardcN1899II,"Penryn, United Kingdom",Joined in Feb 2014,223,223,70,3,"['egypt_tours_online', 'sevensilver', 'Getaway822230']",0,[]
Ricsid101,"London, United Kingdom",Joined in Mar 2014,6,6,2,0,[],0,[]
clairew544,"Stevenage, United Kingdom",Joined in Feb 2015,25,18,6,0,[],0,[]
KateFD,"London, United Kingdom",Joined in Jun 2014,81,80,46,0,[],0,[]
brendar75,"Upminster, United Kingdom",Joined in May 2015,19,17,6,0,[],0,[]
ThePughs14,"Pitstone, United Kingdom",Joined in Feb 2011,93,90,63,0,[],0,[]
mlsmlsmlsmls,"Sundsvall, Sweden",Joined in Jan 2016,8,8,3,0,[],0,[]
W507CIdenisec,United Kingdom,Joined in May 2016,48,20,8,0,[],0,[]
Emtci,Turks and Caicos,Joined in Mar 2009,443,264,126,4,"['LouisC', 'emmajane1971', 'villanorahvar', 'kj1101']",0,[]
B-OHellgren,"Stockholm, Sverige",Joined in Oct 2010,70,43,27,0,[],1,['bengte2019']
pham2017,"Boston, Massachusetts",Joined in Jan 2017,17,7,2,0,[],0,[]
283pellel,"Gothenburg, Sweden",Joined in Nov 2014,27,27,8,0,[],0,[]
JoannaR225,London,Joined in Feb 2012,53,34,16,0,[],0,[]
581barrieb,"Warwickshire, United Kingdom",Joined in Jan 2017,2,2,1,0,[],0,[]
239Robert,"Singapore, Singapore",Joined in Aug 2007,23,18,16,3,"['642hansu', 'clemensschrenk', 'freddieh496']",0,[]
weixiz,"Singapore, Singapore",Joined in Nov 2014,239,60,15,0,[],0,[]
LindaB652,,Joined in May 2012,92,92,36,0,[],0,[]
barbarasandra38,"Swampscott, Massachusetts",Joined in Jul 2008,32,32,30,0,[],0,[]
oliviah605,"Eastleigh, United Kingdom",Joined in Feb 2014,14,6,1,0,[],0,[]
gwarster,"Minneapolis, Minnesota",Joined in Feb 2014,2,2,0,0,[],0,[]
ttgrant,"Toronto, Canada",Joined in Apr 2013,19,19,28,0,[],0,[]
davechardon,"Painesville, Ohio",Joined in May 2008,660,640,149,1,['Dianedmb'],0,[]
ingerlinem,,Joined in May 2015,32,32,26,0,[],0,[]
Al104,"London, United Kingdom",Joined in Jun 2011,44,44,33,0,[],0,[]
ShesNotHere,"Oslo, Norway",Joined in Jun 2011,64,64,24,0,[],0,[]
PVL0ver,"San Francisco, California",Joined in Nov 2012,6,6,3,0,[],0,[]
smedekaer,"Kastrup, Denmark",Joined in Oct 2008,4,4,2,0,[],0,[]
AJ_Bluejays,"Thunder Bay, Canada",Joined in Jan 2014,21,19,13,0,[],0,[]
Mikev876,"Almere, The Netherlands",Joined in Jul 2012,15,15,2,0,[],0,[]
Porsche_Guy,"Oakland, CA",Joined in Mar 2005,161,94,85,0,[],0,[]
Griceldahlgren,"Oesterbro, Denmark",Joined in Nov 2012,35,28,7,0,[],13,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'TravelChannel', 'theculturetrip', 'thisisinsider', 'GoPro', 'SmarterTravel', 'TheFoodRanger', 'MarineDiving_web', 'MarineDiving_jp', 'rakastradlin', 'PrinsJudas']"
34el_sas,"Copenhagen, Denmark",Joined in Mar 2014,8,6,1,0,[],0,[]
900gjergjid,,Joined in Dec 2015,15,10,24,0,[],0,[]
sputnick00,NYC,Joined in Jul 2006,3,3,3,0,[],0,[]
Somersetgooner1962,"Aylesbury, United Kingdom",Joined in Sep 2009,26,24,19,0,[],0,[]
YolandeL710,Sweden,Joined in Nov 2012,54,53,19,0,[],0,[]
travelingmom74150,"Boston, Massachusetts",Joined in May 2012,195,185,149,0,[],0,[]
lindarX5316AS,"Orrville, Ohio",Joined in Feb 2014,250,242,100,0,[],0,[]
Belibala2015,"Hong Kong, China",Joined in May 2015,11,9,3,0,[],1,['Wonguy']
flyfishcph,"Copenhagen, Denmark",Joined in Sep 2016,1,1,0,1,['sarasturla'],0,[]
Jusint,"Pietermaritzburg, South Africa",Joined in May 2006,11,11,1,0,[],1,['ananya_ray']
JoshMainka,"Belfast, United Kingdom",Joined in Jul 2007,191,150,116,0,[],0,[]
WilliamT909,"Annapolis, Maryland",Joined in Oct 2011,50,48,15,0,[],0,[]
janeh126,"Colwyn Bay, United Kingdom",Joined in Jan 2013,9,9,7,0,[],0,[]
WBRT,Norway,Joined in Sep 2016,1,1,0,0,[],0,[]
Frostypeter,"Södertälje, Sweden",Joined in Jul 2010,16,14,6,2,"['Frostmats', 'jonniec394']",0,[]
AW334,"Zofingen, Switzerland",Joined in Nov 2011,542,448,215,0,[],0,[]
wanderingmillenial24,"Fort Worth, Texas",Joined in Aug 2016,92,83,28,0,[],0,[]
hansvana,"Rotterdam, The Netherlands",Joined in May 2016,8,8,12,0,[],0,[]
aliceinapalace,"Helsinki, Finland",Joined in Jun 2015,54,36,6,0,[],0,[]
Scappoose_traveler,"Scappoose, Oregon",Joined in Jan 2014,47,47,30,0,[],0,[]
Nestacres,"Romford, United Kingdom",Joined in Nov 2012,151,134,105,1,['V1N35H'],0,[]
Nirbendel,"Tel Aviv, Israel",Joined in Aug 2013,16,14,9,0,[],0,[]
cutiehac,"Norwich, United Kingdom",Joined in Jan 2011,26,21,9,0,[],0,[]
SteveRis,"Shefford, United Kingdom",Joined in Oct 2015,46,44,34,0,[],0,[]
goodersM33,"Manchester, United Kingdom",Joined in Mar 2015,373,118,71,6,"['Stinus1972', 'Saztogs', 'Y8702CXjohna', 'DianaG614', 'Hughsie80', 'richie038']",12,"['NatGeo', 'TimeOut', 'Stinus1972', 'alexk991', 'Saztogs', 'Y8702CXjohna', 'DianaG614', 'Casson', 'tonyh846', 'HROBERTS', 'Hughsie80', 'richie038']"
lasty69,"London, United Kingdom",Joined in Apr 2010,25,23,9,1,['Alice0144'],0,[]
Alnis,"Renfrew, United Kingdom",Joined in Feb 2008,170,167,73,0,[],0,[]
keiths200,"Indianapolis, Indiana",Joined in Sep 2015,10,9,5,0,[],0,[]
Howard117711,"Los Angeles, California",Joined in Feb 2013,36,33,23,0,[],0,[]
SassyGG11,"Uluwatu, Indonesia",Joined in Apr 2012,49,23,11,0,[],0,[]
andreak562,"East Meadow, New York",Joined in Mar 2015,6,6,1,0,[],0,[]
675andrewv,"Pangandaran, Indonesia",Joined in Nov 2013,88,40,42,1,['MgK235'],0,[]
DrSteve818,"Oak Park, California",Joined in Feb 2013,241,135,91,0,[],0,[]
DebSB57,"Princeton, Massachusetts",Joined in Jun 2012,34,25,9,0,[],0,[]
TheMacphersons,"Aberdeen, United Kingdom",Joined in Jan 2012,84,84,39,0,[],0,[]
lornasunshine,"London, United Kingdom",Joined in Feb 2015,2,2,1,0,[],0,[]
TrevHewsonGY,"Charlotte, North Carolina",Joined in Nov 2009,42,27,19,1,['mamamartyna'],0,[]
LadySneffels,"Tucson, Arizona",Joined in Apr 2011,19,18,31,0,[],0,[]
SactoTravels,"Fair Oaks, California",Joined in Nov 2007,48,33,9,0,[],0,[]
catlady-usa,,Joined in Jul 2015,23,18,6,2,"['Laoswonderlandtravel', 'RogerBRA']",0,[]
twotravels,USA,Joined in Aug 2010,26,20,6,0,[],0,[]
610TimH610,"Chipping Norton, United Kingdom",Joined in Jan 2013,36,36,25,0,[],0,[]
434angelikap,"London, United Kingdom",Joined in May 2014,142,93,42,0,[],0,[]
adspharm,"Oxford, United Kingdom",Joined in Jul 2009,252,233,168,0,[],0,[]
courtneyf539,"Cary, North Carolina",Joined in Dec 2015,112,22,5,1,[],0,[]
kardex2dog,Los Angeles,Joined in Sep 2008,223,220,78,1,['AllenM785'],0,[]
810bradk,"New York City, New York",Joined in Dec 2015,2,2,2,0,[],0,[]
MhairiC_13,"Aberdeen, United Kingdom",Joined in Feb 2013,97,72,44,0,[],0,[]
pilawyer1,alek3913,Joined in Nov 2007,8,6,1,1,['S6221DSkathyc'],0,[]
246perhek,,Joined in Jul 2013,10,9,1,0,[],0,[]
sirhenrick,"Wuhan, China",Joined in Feb 2011,9,9,4,0,[],0,[]
bernig1,"Birmingham, United Kingdom",Joined in Jan 2011,89,88,46,0,[],0,[]
LizKZ,"Trevor, Wisconsin",Joined in Jun 2011,20,8,9,0,[],0,[]
aWayfaringSwede,"Stockholm, Sweden",Joined in Nov 2010,18,18,4,2,"['heleneh310', 'CarolinaStewPie']",0,[]
Nazaneen190,"San Francisco, California",Joined in Mar 2011,22,22,23,1,['255andreaj'],0,[]
phxxxxxx,"London, England",Joined in Apr 2006,25,10,10,0,[],0,[]
Explorer3001,"Fredericia, Denmark",Joined in Mar 2016,7,6,3,0,[],0,[]
graham472015,"Wirral, United Kingdom",Joined in Jun 2015,38,38,32,0,[],0,[]
Malin82,"Gothenburg, Sweden",Joined in Apr 2016,2,2,0,0,[],0,[]
Teri_S1234,"Jacksonville, Florida",Joined in May 2014,73,70,17,0,[],0,[]
Allypally77,"Chester, United Kingdom",Joined in Oct 2007,27,16,7,0,[],0,[]
Ann_onomous_DK,"Copenhagen, Denmark",Joined in Apr 2012,8,8,1,1,['AndrewMuir1'],0,[]
Westontraveller1231,Weston CT,Joined in Jun 2011,10,10,9,0,[],0,[]
rfbharper,"Hong Kong, China",Joined in Nov 2009,46,33,25,0,[],0,[]
matthewt952,"Princes Risborough, United Kingdom",Joined in Apr 2014,146,124,57,0,[],0,[]
TimSeymourTim,"Birmingham, United Kingdom",Joined in Sep 2012,15,12,7,0,[],0,[]
puseline,"Laerdal Municipality, Norway",Joined in Jul 2009,100,100,57,0,[],0,[]
koganei83,"Singapore, Singapore",Joined in Dec 2008,11,10,2,0,[],0,[]
A6705HTdanielb,,Joined in Jun 2015,8,2,0,0,[],0,[]
anneo380,"Chester, United Kingdom",Joined in Feb 2007,288,158,93,2,"['paultravel121', 'susandean2015']",2,"['SmarterTravel', 'TheIndependent']"
charlottep293,"Birmingham, United Kingdom",Joined in Jun 2012,115,62,23,1,['thompson751'],0,[]
527tommyl,,Joined in May 2015,32,30,5,0,[],0,[]
Andy_46b,"London, United Kingdom",Joined in Jul 2015,7,5,7,0,[],0,[]
Angy730,"Canton of Geneva, Switzerland",Joined in Feb 2015,15,15,13,0,[],0,[]
mand282,"London, United Kingdom",Joined in Sep 2007,46,32,39,0,[],0,[]
AndreaQ123,"Sheffield, United Kingdom",Joined in Sep 2012,66,53,22,0,[],0,[]
beevoring,uk bound,Joined in Mar 2007,56,27,17,0,[],0,[]
VanDelay_12,"Oliver, BC, Canada",Joined in Jun 2006,248,248,98,1,['OrovilleChamber'],0,[]
MrsSkiSteve,"Sheffield, United Kingdom",Joined in Apr 2010,3,3,0,0,[],0,[]
MaggieW900,"Henley-on-Thames, United Kingdom",Joined in Feb 2012,21,20,4,0,[],0,[]
lordandlady,lordandlady,Joined in Jul 2007,55,30,14,0,[],0,[]
maxwell9999,"Copenhagen, Denmark",Joined in Jul 2011,11,11,12,0,[],0,[]
djkbros,"Paris, France",Joined in Nov 2014,14,9,0,0,[],0,[]
McM_PT,"Maputo, Mozambique",Joined in Sep 2011,2,2,2,0,[],0,[]
janm11111,,Joined in Sep 2015,18,16,14,2,"['antoniija', 'luanamL7222PY']",2,"['antoniija', 'luanamL7222PY']"
Waihoe_Chum,"Copenhagen, Denmark",Joined in May 2012,14,14,3,0,[],0,[]
EmreC280,"Brighton and Hove, United Kingdom",Joined in Mar 2012,28,28,10,0,[],0,[]
einarste,"Gardabaer, Iceland",Joined in May 2010,15,13,8,0,[],0,[]
sberry20,"Washington, DC",Joined in Aug 2009,110,94,82,0,[],4,"['Tripadvisor', 'theculturetrip', 'Jetsetter', 'kimkim']"
PH_runner,"Copenhagen, Denmark",Joined in Apr 2011,152,150,70,1,['tofejo'],0,[]
bethebarnes,"Lexington, Kentucky",Joined in Jul 2008,141,119,52,1,['sujoydhar'],0,[]
984JimW984,"South Burlington, Vermont",Joined in Jun 2013,77,73,42,0,[],0,[]
AnnaGwen,"Edinburgh, United Kingdom",Joined in Jul 2015,201,139,73,0,[],0,[]
AngelaBogMonster,"London, United Kingdom",Joined in Jun 2012,3,3,2,0,[],0,[]
mrte62,"South River, NJ",Joined in Mar 2005,44,40,36,0,[],0,[]
adinarc,"Bucharest, Romania",Joined in May 2008,24,22,15,3,"['rosekuruvilla', 'roxanarasoiu', 'cosminl439']",0,[]
AwayFromHomeAgain51,"Copenhagen, Denmark",Joined in Sep 2015,1,1,1,0,[],0,[]
kennethChk,"Hong Kong, China",Joined in Aug 2008,86,77,88,0,[],0,[]
sheilaw549,,Joined in Jun 2009,13,13,3,0,[],0,[]
Ffrequentflyer,Ffrequentflyer,Joined in Jan 2008,6,5,15,0,[],0,[]
tastebuddy-vienna,"Vienna, Austria",Joined in Mar 2008,87,86,57,1,['Storyteller403511'],0,[]
dee090,edinburgh,Joined in Jun 2006,732,555,604,0,[],0,[]
diannemcg,Florida,Joined in Aug 2006,39,8,8,0,[],0,[]
alexhidalgo,"Milton Keynes, United Kingdom",Joined in Sep 2007,1,1,2,0,[],0,[]
175FrankE,"Reston, Virginia",Joined in Jun 2012,10,10,6,0,[],0,[]
andrewbV1575YN,"Toronto, Canada",Joined in Feb 2008,76,76,53,0,[],0,[]
ajalatravelstheworld,Florida,Joined in Aug 2010,32,29,15,0,[],0,[]
Serenesiren,"Luxembourg City, Luxembourg",Joined in Apr 2010,27,21,6,0,[],1,['NatGeo']
IlyaNJ,"Marlboro, New Jersey",Joined in Sep 2012,701,701,244,3,"['doeatbetterexp', 'ahmetaaslan34', 'MilevaP7']",0,[]
TSR71-Nguyen,Melbourne,Joined in Dec 2009,85,69,22,0,[],0,[]
fabriclover,Central Coast California,Joined in Mar 2009,224,51,43,0,[],0,[]
Dhlanger,,Joined in Jan 2013,7,7,4,0,[],0,[]
Calgarysheila,"Indio, California",Joined in Dec 2010,124,116,98,0,[],0,[]
poll360,"Worcestershire, United Kingdom",Joined in Aug 2015,2,2,0,0,[],0,[]
elsie237,"Lund, Sweden",Joined in Sep 2007,15,6,5,0,[],0,[]
302gracek,"Park Ridge, Illinois",Joined in Aug 2015,528,136,24,1,['thompson751'],0,[]
190JohnT,"Camberley, United Kingdom",Joined in Aug 2012,37,35,28,0,[],0,[]
Trapeeze,Moscow,Joined in Jan 2009,10,9,4,0,[],0,[]
LindseyK324,"Atlanta, Georgia",Joined in Jun 2013,54,53,24,0,[],0,[]
agaryco,"Nashville, Tennessee",Joined in Aug 2011,79,79,68,0,[],0,[]
d_pdly_2004,Illinois,Joined in Sep 2004,16,15,10,0,[],0,[]
317Ian2008,"Edinburgh, United Kingdom",Joined in Oct 2010,70,70,75,0,[],0,[]
RickH273,"Auburn Hills, MI",Joined in Feb 2009,9,5,7,0,[],0,[]
Irishfamily61,"Dublin, Ireland",Joined in Jul 2008,46,40,31,1,['BfpCom'],0,[]
srivello,"Dakar, Senegal",Joined in May 2008,28,24,7,0,[],3,[]
allegodeting,"Kristiansund, Norway",Joined in Aug 2012,91,83,20,0,[],0,[]
666denisd,"Hudson, Massachusetts",Joined in Jan 2015,6,3,2,0,[],0,[]
Karsonleo,,Joined in May 2013,46,20,46,0,[],0,[]
lbrach,"Harpenden, United Kingdom",Joined in Mar 2003,65,36,31,0,[],0,[]
Anna_Traveller028,"Bath, United Kingdom",Joined in May 2011,28,28,31,0,[],0,[]
malcolmswain,"Farnham, United Kingdom",Joined in Mar 2012,15,15,18,0,[],0,[]
MatsF498,"Lund, Sweden",Joined in Jul 2012,18,14,7,0,[],0,[]
Diannejohn,Geneva,Joined in Mar 2004,21,21,7,0,[],0,[]
Cynthiared,,Joined in Oct 2008,166,166,83,0,[],4,"['Tripadvisor', 'NatGeo', 'Jetsetter', 'chernenko_sergei']"
cofernuss,"Weston, Connecticut",Joined in Mar 2007,113,38,69,1,['DaynaB91'],0,[]
kaisar2014,"Hua Hin, Thailand",Joined in Sep 2008,34,33,11,0,[],0,[]
jronnoc,"Santa Monica, California",Joined in Jul 2010,31,22,13,0,[],0,[]
Sardanapale,London,Joined in Jul 2008,152,126,55,1,['aclement142'],0,[]
ManthosK,"Riyadh, Saudi Arabia",Joined in Sep 2012,29,25,17,0,[],0,[]
giordanom523,"Bloomfield Hills, Michigan",Joined in May 2014,3,3,13,0,[],0,[]
Vinnysmom,"Boston, Massachusetts",Joined in Dec 2007,139,72,43,0,[],0,[]
SophyGLondon,London,Joined in Nov 2008,25,21,7,0,[],0,[]
Golfmuppet,"Montrose, United Kingdom",Joined in Jan 2008,94,72,54,0,[],1,['ferrariw2019']
rharrio,"Edinburgh, United Kingdom",Joined in Nov 2012,13,13,10,0,[],0,[]
NYC_Traveler10025,"New York City, New York",Joined in Aug 2010,68,67,33,0,[],0,[]
melissamccoy916,"New York City, New York",Joined in May 2015,12,12,4,0,[],5,"['Tripadvisor', 'TravelandLeisure', 'TravelChannel', 'Go938', 'IanB2358']"
Wongmeeheung,,Joined in Apr 2015,3,3,1,0,[],0,[]
936margien,"Appleton, Wisconsin",Joined in May 2014,6,2,2,0,[],0,[]
MACS1973,"Littleborough, United Kingdom",Joined in Apr 2008,39,17,17,0,[],3,"['SaltinourHair', 'Liftopia', 'TourismVancouver']"
TheTeaElf,"Isle of Wight, United Kingdom",Joined in Feb 2009,25,24,18,0,[],0,[]
bethcrockatt,"Hitchin, United Kingdom",Joined in Jan 2009,32,13,14,0,[],0,[]
Ericabo7,"Milwaukee, Wisconsin",Joined in Sep 2014,193,103,71,1,['tr-wanderlust'],0,[]
Mnm1959,"Manchester, United Kingdom",Joined in Feb 2013,21,15,9,0,[],0,[]
RobertSKristiansson,,Joined in Apr 2009,42,41,14,0,[],0,[]
fru_sorteravn,United Kingdom,Joined in Mar 2005,342,116,171,1,['V1KINGDIVER'],0,[]
Jamedadamsesq,"Stourbridge, United Kingdom",Joined in Jul 2014,17,13,5,1,['andypandyjones'],1,['andypandyjones']
jtamm,"Helsinki, Finland",Joined in Oct 2008,38,34,56,0,[],0,[]
G7353TBDavid,"London, United Kingdom",Joined in Mar 2015,10,10,4,0,[],0,[]
539jog,"Houston, Texas",Joined in Jan 2015,40,38,21,0,[],0,[]
oonitoon,"Oxfordshire, United Kingdom",Joined in Oct 2010,125,102,40,0,[],0,[]
BMWitgen,"Copenhagen, Copenhagen, Denmark",Joined in Sep 2012,148,36,20,2,"['775lorettah', 'Cas317']",0,[]
marcuscarlaxel,"Stockholm, Sweden",Joined in Feb 2015,101,101,102,0,[],0,[]
AndersJonasson,"Vaxjo, Sweden",Joined in Mar 2012,21,12,3,0,[],0,[]
dj4yahoo,,Joined in Feb 2015,1,1,1,0,[],0,[]
isme_linSS,"Penang Island, Malaysia",Joined in Dec 2010,56,33,107,0,[],0,[]
474ianh,"Wokingham, United Kingdom",Joined in Feb 2008,16,11,7,0,[],0,[]
AmemberofTripAd,Singapore,Joined in Dec 2010,31,31,25,1,[],0,[]
GroningenCopenhagen,"Copenhagen, Denmark",Joined in Sep 2009,899,399,209,0,[],0,[]
Chris47_10,"Guildford, United Kingdom",Joined in Dec 2008,34,34,29,0,[],0,[]
jessdelsanto,"Arezzo, Italy",Joined in Nov 2013,47,29,8,1,[],0,[]
MargPat,"Poole, United Kingdom",Joined in Aug 2010,29,21,12,0,[],0,[]
sUrlaub,,Joined in Dec 2014,28,25,5,0,[],0,[]
OutforLunch0,"Berkhamsted, United Kingdom",Joined in Nov 2014,1,1,0,0,[],0,[]
Martiwilma,"Llandudno, United Kingdom",Joined in Mar 2013,122,68,48,1,['MISTYMalta'],0,[]
AndreaNicolaou,"London, United Kingdom",Joined in Sep 2012,716,210,132,0,[],0,[]
Vioarr,"Hounslow, United Kingdom",Joined in Nov 2011,127,120,45,0,[],0,[]
Veteran_traveller041,Northeast England,Joined in Nov 2009,170,145,92,0,[],0,[]
Waw37,"Norfolk, United Kingdom",Joined in Oct 2010,24,23,13,0,[],0,[]
Sarutam,"Bangkok, Thailand",Joined in Mar 2010,11,6,7,0,[],0,[]
Rockin777,"Worcester Park, United Kingdom",Joined in Apr 2009,31,30,25,0,[],0,[]
Azatoth,"Copenhagen, Denmark",Joined in May 2007,147,144,81,0,[],0,[]
Ifordy,North Wales,Joined in May 2009,336,114,89,1,[],0,[]
paulreid23,"Buderim, Australia",Joined in Aug 2007,100,93,66,0,[],0,[]
madwax,"Malmö, Sweden",Joined in Sep 2011,21,17,14,0,[],0,[]
StaceL_13,,Joined in May 2013,15,15,11,0,[],0,[]
MattC415,"San Francisco, California",Joined in Apr 2010,70,69,39,0,[],0,[]
purposeandtravel,"Breckenridge, Colorado",Joined in Jan 2010,114,104,56,1,['KerriTuwharetoa'],0,[]
RGNZ,"Minsk, Belarus",Joined in Jun 2012,318,139,47,1,[],2,"['G8092BS_', 'Nathaniel75']"
tayl9512,"Milwaukee,Wi",Joined in Jul 2005,36,35,45,0,[],0,[]
Honigkuchen,"Wellington, New Zealand",Joined in Oct 2011,25,19,10,0,[],0,[]
xplizt,"Wellington, New Zealand",Joined in Oct 2010,18,18,6,1,[],0,[]
roadfill,"Luxembourg City, Luxembourg",Joined in Mar 2010,577,225,96,1,[],0,[]
IraG271,"West Hartford, Connecticut",Joined in Mar 2013,13,13,6,0,[],0,[]
ajgeb,"Cockeysville, MD",Joined in May 2005,43,36,94,0,[],0,[]
Paul52Atlanta,Atlanta,Joined in Dec 2009,230,228,120,0,[],0,[]
JObbern,"Bodo, Norway",Joined in Nov 2007,5,3,2,1,['407h_vardh'],0,[]
anthonyc34,"London, United Kingdom",Joined in Jun 2011,30,29,42,0,[],0,[]
rl1926,"Lausanne, Switzerland",Joined in May 2012,41,31,15,0,[],0,[]
Laseni,Home Counties,Joined in Mar 2010,39,39,13,0,[],0,[]
Sydney_nova,"Sydney, Australia",Joined in Aug 2009,13,12,24,0,[],0,[]
tangybird,"San Francisco, California",Joined in Nov 2008,70,66,61,0,[],0,[]
Fuad_M,"Cointrin, Switzerland",Joined in Nov 2009,20,18,13,0,[],0,[]
147danb,"Palos Heights, Illinois",Joined in Jun 2013,3,3,3,1,['Warwiz118'],0,[]
doco57,"Norwalk, Connecticut",Joined in Jan 2011,33,33,36,0,[],0,[]
lblace,"Nottingham, United Kingdom",Joined in Apr 2011,71,49,45,0,[],0,[]
5700Voss,"Oslo, Norway",Joined in Jul 2010,7,6,9,0,[],0,[]
mrs7777,"Amsterdam, The Netherlands",Joined in Jul 2012,199,196,85,0,[],0,[]
JPHLondon,"London, United Kingdom",Joined in Jun 2007,26,26,55,0,[],0,[]
SofiaOragano,"London, United Kingdom",Joined in Apr 2014,7,7,14,0,[],0,[]
JohanG3,"Leeuwarden, The Netherlands",Joined in Aug 2011,84,67,38,0,[],0,[]
GDahlgren,"Copenhagen, Denmark",Joined in Dec 2010,20,16,11,1,[],0,[]
EKSAYERS,Zurich,Joined in Mar 2010,293,291,162,0,[],0,[]
392michaelz,"London, United Kingdom",Joined in Nov 2013,310,127,49,0,[],1,['Z2021KAstephene']
Christina2001,Brighton,Joined in Jul 2006,320,48,62,1,['ShkoderAlb'],0,[]
EmilyGraceM,"Kingston upon Thames, United Kingdom",Joined in Feb 2014,2,2,3,0,[],0,[]
hansmiddelburg,"Copenhagen, Denmark",Joined in Jul 2011,244,239,113,0,[],0,[]
Relax802900,"Chester, United Kingdom",Joined in Mar 2005,58,48,82,0,[],0,[]
GrahamLove,"Dublin, Ireland",Joined in Jul 2011,5,5,9,0,[],0,[]
MDB-Bham,UK,Joined in Feb 2010,223,222,140,0,[],0,[]
Varun_travellor,"Mumbai, Maharashtra, India",Joined in Jun 2012,190,109,45,0,[],0,[]
OliverC1967,"Leicester, United Kingdom",Joined in Apr 2013,5,4,5,0,[],0,[]
Frogflo,Manchester,Joined in Sep 2006,68,67,53,0,[],0,[]
ChasS210,"Montignac de Lauzun, France",Joined in Mar 2013,28,16,7,0,[],0,[]
Osborand,Andilly,Joined in Oct 2008,13,13,12,0,[],0,[]
AABCtravel,"Oxford, United Kingdom",Joined in Mar 2012,917,148,130,0,[],0,[]
kristianf47,"Stavanger, Norway",Joined in Jun 2013,72,48,15,3,[],0,[]
elksatthame,"Oxford, United Kingdom",Joined in Sep 2010,26,26,9,0,[],0,[]
MrXeno,"Copenhagen, Denmark",Joined in Apr 2011,7,7,1,0,[],0,[]
BobandGina,"Wraxall, UK",Joined in May 2007,176,159,107,0,[],0,[]
grossjef,"westport, Ct",Joined in Aug 2011,17,17,2,0,[],0,[]
NICESTLGUY,"Saint Louis, Missouri",Joined in Dec 2010,21,21,17,0,[],0,[]
Hildegus,,Joined in Nov 2011,34,32,13,0,[],0,[]
elliotj2013,"New York City, New York",Joined in Aug 2013,110,110,69,0,[],0,[]
luigiGZ,"Maranello, Italy",Joined in Jul 2013,88,59,42,1,[],6,[]
AlexS101,"Houston, Texas",Joined in Jul 2011,64,45,23,0,[],0,[]
ChristchurchStewarts,"Christchurch, New Zealand",Joined in Jan 2010,288,268,130,1,[],0,[]
santafejmg,"Austin, Texas",Joined in Nov 2010,96,83,64,0,[],1,['stefaniabL5701FD']
VICKIL86,"London, United Kingdom",Joined in Sep 2011,16,14,9,0,[],0,[]
JorisU,"Copenhagen, Denmark",Joined in Jun 2009,14,12,8,0,[],0,[]
hotmail888,Dublin,Joined in Jun 2013,20,10,5,0,[],0,[]
Bodvarth,"Reykjavik, Iceland",Joined in Aug 2012,55,54,19,4,[],1,['birgittagudrun']
Graeme94,"London, United Kingdom",Joined in Apr 2011,56,51,42,0,[],0,[]
Woodturner,"Wiesbaden, Germany",Joined in Feb 2006,74,68,27,0,[],0,[]
77DeniseC,"Westchester County, New York",Joined in Apr 2013,41,41,40,0,[],0,[]
ElaineO125,"Edinburgh, United Kingdom",Joined in Apr 2013,4,4,4,0,[],0,[]
