username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
Synnove29,"Lillestrom, Norway",Joined in Jan 2014,176,99,28,0,[],0,[]
DaisyHastings,"Hastings, United Kingdom",Joined in Sep 2007,64,55,15,0,[],0,[]
alejandrofcoC,,Joined in Sep 2012,77,20,10,2,[],0,[]
llanylady,"Oswestry, United Kingdom",Joined in Dec 2008,64,61,36,0,[],0,[]
Robyn_and_Paul,"Brisbane, Australia",Joined in Jun 2010,186,70,28,1,[],2,"['AnAdventurousWorld', 'iStefPayne']"
Whitehalltraveller,London,Joined in Oct 2007,374,332,199,0,[],0,[]
Instrumentatia,,Joined in Sep 2013,61,54,46,0,[],0,[]
Stephenwinarick,"Waco, Texas",Joined in Feb 2016,36,35,9,0,[],0,[]
MaiaP364,"Singapore, Singapore",Joined in Nov 2012,32,23,38,0,[],0,[]
will2804,"Copthorne, United Kingdom",Joined in Jan 2006,138,90,115,0,[],0,[]
WestendCPH,"Copenhagen, Denmark",Joined in Jul 2011,125,68,78,1,[],0,[]
Dorenika,"Gold Coast, Australia",Joined in Dec 2013,346,186,75,0,[],6,"['ashleyrF7767YW', 'Traveler329674', 'NuriaRr', 'tushnam', 'DanielT6116', 'jnb3105']"
dkol684,"Eastbourne, United Kingdom",Joined in May 2011,2,2,0,0,[],0,[]
Requeim4CHB,"Melbourne, Victoria, Australia",Joined in Jul 2011,153,93,276,1,[],1,[]
saschat573,,Joined in Jun 2015,8,8,4,0,[],0,[]
JM0483,"North West England, United Kingdom",Joined in Jul 2012,58,52,37,0,[],0,[]
geoffreyr360,"Birmingham, Michigan",Joined in Feb 2014,60,60,37,0,[],0,[]
AndriyMoraru,"Prague, Czech Republic",Joined in Jun 2014,125,98,16,0,[],0,[]
boogietoe,"Denver, Colorado",Joined in Feb 2006,38,35,16,0,[],0,[]
tomasidean,"Geneva, Switzerland",Joined in Sep 2014,107,107,61,0,[],0,[]
bristolkiwi39,"Bristol, United Kingdom",Joined in Feb 2009,72,25,25,0,[],0,[]
Lineymart,,Joined in Jun 2013,20,20,31,0,[],0,[]
woody096,Massachusetts,Joined in Jun 2009,268,221,44,0,[],0,[]
881fernandob,"Berkeley, California",Joined in Aug 2014,229,229,77,0,[],0,[]
contactmagic,"Churchill National Park, Australia",Joined in Aug 2010,57,52,9,0,[],0,[]
S0krates,"Thessaloniki Region, Greece",Joined in Apr 2015,3,3,0,0,[],0,[]
JayRexs,"Copenhagen, Denmark",Joined in Aug 2012,57,34,23,0,[],0,[]
adelaidetraveller86,"Woodville Gardens, Australia",Joined in Jul 2011,41,41,37,0,[],0,[]
Davedude82,,Joined in Apr 2013,25,16,12,0,[],0,[]
WoobyBird,"Manchester, United Kingdom",Joined in Apr 2012,58,58,16,0,[],0,[]
decdeasy,"Naas, Ireland",Joined in Feb 2009,287,277,90,0,[],0,[]
roadtripping1,"Amsterdam, The Netherlands",Joined in Jul 2009,222,151,80,0,[],0,[]
5elisa55,,Joined in Oct 2018,5,1,1,0,[],0,[]
unnurmila,"Hafnarfjordur, Iceland",Joined in Sep 2019,1,1,0,0,[],0,[]
MarianaFSilva,"Woking, United Kingdom",Joined in Jul 2014,267,123,91,0,[],2,"['NatGeo', 'TravelandLeisure']"
geoffbradley,"Appledore, United Kingdom",Joined in May 2014,51,38,14,0,[],0,[]
apmcpm,"Wilkes-Barre, Pennsylvania",Joined in Jul 2004,194,191,135,0,[],0,[]
Christina_Jorgensen,"Copenhagen, Denmark",Joined in Mar 2005,51,29,19,0,[],1,['klovnefisken']
TorbenK11,,Joined in Jan 2008,4,3,0,0,[],0,[]
Luberon2000,"Copenhagen, Denmark",Joined in Jan 2009,5,5,1,0,[],2,[]
viivisyd,"Copenhagen, Denmark",Joined in Mar 2014,94,28,17,1,[],0,[]
kb2495309,"Boston, Massachusetts",Joined in Jul 2010,50,35,52,1,[],0,[]
33Holly,"Copenhagen, Denmark",Joined in Mar 2016,15,15,4,0,[],0,[]
travellingtash,"Brighton, United Kingdom",Joined in Mar 2008,172,133,83,0,[],0,[]
DanielS3145,"Malmö, Sweden",Joined in Nov 2007,36,22,3,0,[],0,[]
claeshagstrom,"Copenhagen, Denmark",Joined in Oct 2018,6,6,0,0,[],0,[]
SaradaDasi,"Copenhagen, Denmark",Joined in Jun 2018,234,95,43,1,[],0,[]
The-Veggie-Gourmet,"Hamburg, Germany",Joined in Dec 2015,155,153,32,0,[],0,[]
friis99,"Kongens Lyngby, Denmark",Joined in Aug 2015,1,1,1,0,[],0,[]
hugifreyr,"Kopavogur, Iceland",Joined in Jun 2015,2,2,1,0,[],0,[]
EspenS153,,Joined in Mar 2012,4,4,3,0,[],0,[]
hassfam,"Copenhagen, Denmark",Joined in Mar 2011,9,7,3,0,[],0,[]
KeepKauaiBeautiful,Poipu,Joined in Oct 2009,32,22,9,1,[],0,[]
muha_kabartay,"Strasbourg, France",Joined in May 2016,96,24,3,0,[],0,[]
NathanGreen1972,"Bracknell, United Kingdom",Joined in Jan 2013,11,7,1,0,[],0,[]
Durdurdur,,Joined in Aug 2016,12,12,8,0,[],0,[]
ClaireB19882453,"Bristol, United Kingdom",Joined in Dec 2013,21,21,5,0,[],0,[]
ElenaO1738,"Helsinki, Finland",Joined in Oct 2014,73,70,20,0,[],0,[]
409margheritai,"Redhill, United Kingdom",Joined in May 2015,40,38,21,0,[],0,[]
646wendyrr,"Aldershot, United Kingdom",Joined in Nov 2014,24,21,9,0,[],0,[]
carlo_9988,"Modena, Italy",Joined in Dec 2014,29,28,10,0,[],0,[]
Dimlask,"Athens, Greece",Joined in Nov 2007,66,48,17,0,[],0,[]
Atthespeedof,"Cairns, Australia",Joined in Oct 2014,75,75,31,0,[],0,[]
LPekkala,"Helsinki, Finland",Joined in May 2011,197,178,73,0,[],0,[]
AL273,"Den Bosch, The Netherlands",Joined in Jun 2008,392,312,124,0,[],0,[]
AB1707,"Weymouth, United Kingdom",Joined in Jun 2012,38,28,16,1,['Lisarow_Travellers'],2,[]
sampsaa,"Riga, Latvia",Joined in Nov 2013,191,178,78,0,[],0,[]
Aka2212,"Roskilde, Denmark",Joined in Jun 2007,100,95,56,0,[],0,[]
michaeljames,"East Halton, United Kingdom",Joined in Mar 2005,91,65,100,0,[],0,[]
cho_lo_wan,"Hamburg, Germany",Joined in Jun 2010,35,32,18,0,[],0,[]
JpS-FI-76,"Turku, Finland",Joined in Dec 2011,280,145,72,0,[],0,[]
MargaretC699,"Carshalton, United Kingdom",Joined in May 2009,29,29,6,0,[],0,[]
knack4wdst,"Brussels, Belgium",Joined in Jul 2007,70,70,32,0,[],0,[]
asgeirbald,"Reykjavik, Iceland",Joined in Feb 2008,20,15,3,0,[],3,[]
Tinaamaya,"Salamanca, Mexico",Joined in Jun 2012,49,30,4,0,[],0,[]
Spatialspook,"Stockholm, Sweden",Joined in Dec 2011,204,185,91,3,[],7,[]
ASarge77,"Carlow, Ireland",Joined in Jan 2010,260,132,49,0,[],0,[]
T126788,"Chard, United Kingdom",Joined in Apr 2013,7,7,2,0,[],0,[]
HungryHistorian,"Dalry, United Kingdom",Joined in Oct 2010,23,23,26,0,[],0,[]
Thomas_Naerum,"Copenhagen, Denmark",Joined in Jan 2013,2,2,1,0,[],0,[]
rsling,oslo,Joined in Aug 2007,123,120,55,1,[],0,[]
simonhutch,simonhutch,Joined in Nov 2009,203,203,133,3,[],1,['demonic40']
ColinGuthrie,"Edinburgh, United Kingdom",Joined in Nov 2012,2,2,5,1,[],0,[]
Ms_Rose777,"London, United Kingdom",Joined in Jul 2011,2,2,3,0,[],0,[]
Dukewright,"Richmond, Virginia",Joined in Jun 2011,24,23,13,0,[],0,[]
vegetraveler,"Boston, Massachusetts",Joined in Jul 2008,41,35,88,0,[],0,[]
AMW74,"Christchurch, New Zealand",Joined in Aug 2017,32,32,14,1,['SharonRichardjoti'],0,[]
mdh2040,Maryland,Joined in Jul 2018,114,98,22,0,[],0,[]
ubnis,"Frederiksberg, Denmark",Joined in May 2011,8,8,3,0,[],0,[]
dpatten24,"Purley, United Kingdom",Joined in Oct 2016,40,32,4,0,[],0,[]
24lorraineS,"Cary, North Carolina",Joined in Sep 2011,558,552,224,1,['AnthonyBourdainJr'],0,[]
Patinca29,"San Jose, California",Joined in Jun 2011,106,102,38,0,[],0,[]
NittanyLion70,"Somers Point, New Jersey",Joined in Apr 2003,606,539,144,0,[],4,[]
KellyAnneH9,,Joined in Feb 2018,61,61,12,0,[],0,[]
siberian_kat19,"Rome, Italy",Joined in Mar 2012,5,3,0,0,[],1,['VisitScotland']
234marikaa,Finland,Joined in Dec 2015,256,132,77,0,[],0,[]
Edwardpercy,"London, United Kingdom",Joined in Mar 2012,10,10,5,0,[],0,[]
Alun58,"Llanfairpwllgwyngyll, United Kingdom",Joined in Jan 2016,37,37,8,0,[],0,[]
SydneyBambam,Sydney,Joined in Aug 2009,189,147,69,0,[],0,[]
wzmercer,"Eastman, Georgia",Joined in Jan 2011,103,95,46,0,[],0,[]
Auntbeast,"Vancouver, Canada",Joined in Feb 2010,75,53,28,0,[],0,[]
A9218ASjamesl,"Cape Cod, Massachusetts",Joined in Jul 2008,258,257,114,0,[],1,[]
MrBrazil85,"Stillwater, Oklahoma",Joined in Mar 2014,378,208,90,0,[],0,[]
Gillyflower,"Surrey, United Kingdom",Joined in Oct 2003,691,339,206,3,[],2,"['Tripadvisor', 'deb172go']"
sm878787,London,Joined in Jun 2014,7,7,1,0,[],0,[]
marksC8414IH,"Nesscliffe, United Kingdom",Joined in Feb 2014,74,38,15,0,[],0,[]
LyndellandMarc,"Brunswick Heads, Australia",Joined in Mar 2009,64,56,37,0,[],0,[]
everwindingroad,"Oakland, California",Joined in Nov 2013,229,66,52,0,[],6,"['NatGeo', 'theculturetrip', 'CNTraveler', 'Passionpassport', 'nationalparktrips', 'DameTraveler']"
allanb669,"Ringsted Municipality, Denmark",Joined in Sep 2016,3,3,1,0,[],0,[]
WiscUsAway,"Hudson, Wisconsin",Joined in Feb 2006,360,124,58,0,[],0,[]
Maria2722013,"Moscow, Russia",Joined in May 2012,93,75,61,0,[],0,[]
Samueal1908,"Malmö, Sweden",Joined in Sep 2015,41,41,15,0,[],0,[]
dumplings_n_grits,"Las Vegas, Nevada",Joined in Feb 2016,605,409,144,0,[],0,[]
Melb_Ozdownunder,"Greater Melbourne, Australia",Joined in Jun 2016,254,53,7,0,[],0,[]
Domrcpl,Minnesota,Joined in Mar 2005,262,248,221,2,[],1,['thescenicsuitcase']
MikeLV91,"Las Vegas, Nevada",Joined in Apr 2011,5,4,1,0,[],0,[]
veronicalocw,,Joined in Jan 2016,91,40,18,0,[],0,[]
NJM1993,,Joined in Mar 2016,68,64,11,0,[],0,[]
The420Sports,"Munich, Germany",Joined in Nov 2009,32,32,8,0,[],0,[]
janh112,"Oslo, Norway",Joined in Nov 2014,43,40,5,0,[],0,[]
cakewreck,"Grimstad, Norway",Joined in Sep 2011,13,10,5,0,[],0,[]
227LindaC,"New Hope, Pennsylvania",Joined in Jan 2013,79,60,29,0,[],0,[]
lexmechanic,"Warsaw, Poland",Joined in Dec 2012,28,28,6,3,"['mimizu2019', 'AgatheB2013', 'przemys_aws167']",0,[]
Anj813,"Saint Paul, Minnesota",Joined in Jul 2010,70,56,23,0,[],0,[]
tsbot,"Poinciana, Florida",Joined in Jun 2008,12,6,2,0,[],0,[]
rama1,"Melbourne, Australia",Joined in Aug 2005,975,952,379,3,"['sevensilver', 'sarahhS3494WP', 'anupamsunil']",5,"['TravelandLeisure', 'EuropeAndBaltics', 'G1666IApaulh', 'sarahhS3494WP', 'alexbR1668VE']"
kenyapp,"Kuala Lumpur, Malaysia",Joined in Aug 2012,93,89,34,1,[],0,[]
JPIntrepid,Ohio,Joined in Oct 2010,40,33,35,0,[],1,['Viator']
582bastik,"Melbourne, Australia",Joined in Jul 2014,611,401,118,0,[],0,[]
Sjarleee,"Oslo, Norway",Joined in Sep 2008,48,45,20,0,[],0,[]
Enoikos,"Düsseldorf, Germany",Joined in Jan 2008,564,253,289,5,"['panthergirl13', 'Kpanagop', 'Virginiabella31', 'Kiteari', 'thomaspS2055BV']",2,"['theculturetrip', 'panthergirl13']"
Sherstur,"Williamstown, New Jersey",Joined in Nov 2008,429,205,111,0,[],0,[]
IanGeelong1,"Geelong, Australia",Joined in Mar 2008,352,352,405,0,[],0,[]
RutangisGylb,"Oslo, Norway",Joined in Jan 2013,26,24,11,0,[],0,[]
dick_mary,"Portland, Oregon",Joined in Jan 2012,229,228,51,0,[],0,[]
Attilano,"Amsterdam, The Netherlands",Joined in Aug 2011,88,84,49,3,"['Carl1B', 'omargourari', 'FannySchuch']",0,[]
Phalanx1973,Bergen,Joined in May 2009,17,14,5,0,[],0,[]
LarschristerH,"Uppsala, Sweden",Joined in Jan 2009,98,91,42,0,[],0,[]
XtinaY,,Joined in Aug 2008,107,68,56,0,[],0,[]
Chshe81,,Joined in Mar 2011,3,1,1,0,[],0,[]
JonInPA,"State College, Pennsylvania",Joined in Jan 2005,44,26,15,0,[],0,[]
ipsque,"Copenhagen, Denmark",Joined in Apr 2005,39,13,11,0,[],0,[]
GillP2008,"London, UK",Joined in Feb 2008,8,8,15,0,[],0,[]
Wedelholm,,Joined in Aug 2017,4,4,0,0,[],0,[]
TBRing,"Lillehammer, Norway",Joined in Nov 2012,94,94,24,1,[],0,[]
SallyB629,"London, United Kingdom",Joined in Dec 2014,212,159,31,0,[],0,[]
42stevenj,"Tulsa, Oklahoma",Joined in Dec 2013,132,103,51,0,[],0,[]
treadstone2005,"Ittoqqortoormiit, Greenland",Joined in Feb 2013,210,208,90,1,['suthaotraveler55'],2,[]
AssefNasser,Lebanon,Joined in Jul 2012,90,55,19,0,[],0,[]
WorldMichelin,london,Joined in May 2010,69,69,37,1,[],0,[]
scottdK1861UC,"Copenhagen, Denmark",Joined in Aug 2017,48,26,6,0,[],0,[]
SusanneBoth,"Copenhagen, Denmark",Joined in Sep 2007,1,1,0,0,[],0,[]
flbuck,daytona beach,Joined in Mar 2007,42,37,21,0,[],0,[]
PhilipM881,"Roslyn, Pennsylvania",Joined in Jul 2012,111,104,25,1,['Travelttomuch'],0,[]
Membiela,"Madrid, Spain",Joined in Jun 2014,13,13,14,0,[],0,[]
scgsy,,Joined in Jul 2016,15,15,5,0,[],0,[]
592albertp,"Majorca, Spain",Joined in Feb 2015,494,288,137,2,[],3,"['Tripadvisor', 'thisisinsider', 'MochilerosTV']"
Toptravels,Glasgow,Joined in Aug 2008,74,65,47,0,[],0,[]
urtepot,katteland,Joined in Feb 2010,17,14,8,0,[],0,[]
beckyw472,"London, United Kingdom",Joined in May 2015,27,27,11,0,[],0,[]
Isolohi,"La Coruna, Spain",Joined in May 2012,136,79,28,2,[],1,[]
524emielk,,Joined in May 2014,19,9,8,0,[],0,[]
LONGJOHNSILVERSS,"Ballantrae, United Kingdom",Joined in Dec 2006,365,323,145,1,['laterrecestchezmoi'],0,[]
ksdc-dk,"Baarn, The Netherlands",Joined in Dec 2014,50,47,11,0,[],0,[]
scooper59,"San Antonio, Texas",Joined in Feb 2012,15,9,9,0,[],0,[]
956stefanieb,"Hong Kong, China",Joined in Nov 2014,88,74,70,0,[],0,[]
Ada552014,"Clacton-on-Sea, United Kingdom",Joined in Jul 2014,91,74,42,0,[],0,[]
ESE43,"Amherst, MA",Joined in Jul 2006,84,84,25,0,[],0,[]
838sarahg,"Camberley, United Kingdom",Joined in Oct 2013,36,34,13,0,[],0,[]
bobw19,,Joined in Nov 2009,21,21,10,0,[],0,[]
MelanieUttley,"Ashford, United Kingdom",Joined in Jan 2013,45,45,17,0,[],0,[]
Skippersweden,"Stockholm, Sweden",Joined in Apr 2010,29,29,11,0,[],0,[]
336ColinS,"Glasgow, United Kingdom",Joined in Apr 2013,117,116,97,0,[],0,[]
Darmell,,Joined in May 2013,29,29,13,0,[],0,[]
LisaK_511,"Brussels, Belgium",Joined in Apr 2010,182,180,98,0,[],0,[]
Annedyrdal,"Virum, Denmark",Joined in Jul 2008,76,45,3,0,[],0,[]
pennyleese,"Tenerife, Spain",Joined in May 2008,29,21,12,0,[],0,[]
MadBeer,"Copenhagen, Denmark",Joined in Aug 2008,528,299,130,5,[],9,"['JensU601', 'H8441RDjacobb', 'frankj259', 'JesperH72', 'Henrik_Hurup', 'JesperRoskilde', 'sigmundm', 'jesperhammer']"
LosT_LM,"Herrliberg, Switzerland",Joined in Dec 2011,129,121,102,0,[],0,[]
Helle1708,"Haslev, Denmark",Joined in Jul 2012,33,33,8,0,[],0,[]
lhi1964,"Roedovre, Denmark",Joined in Oct 2010,158,35,16,0,[],0,[]
melinda311,"Los Angeles, California",Joined in Jan 2012,114,109,47,0,[],0,[]
NielsMariboDenmark,"Langeland, Denmark",Joined in Mar 2005,113,84,36,0,[],0,[]
Lillekylle,Frederikssund,Joined in Jan 2009,9,9,3,0,[],0,[]
mricestorm,"Val Thorens, France",Joined in Jan 2015,86,75,56,0,[],0,[]
VerenaP122,"Haugesund, Norway",Joined in Jan 2013,4,3,0,0,[],0,[]
Nilfheilm,"St. Andrews, United Kingdom",Joined in Sep 2012,222,213,135,0,[],0,[]
niessm,"Copenhagen, Denmark",Joined in Jun 2013,64,40,14,0,[],0,[]
fredpail,"Lausanne, Switzerland",Joined in Feb 2007,31,25,16,0,[],0,[]
janicechongyc,,Joined in Nov 2015,6,2,0,0,[],1,[]
LeeMSouthWales,south wales,Joined in Jul 2008,12,10,11,0,[],0,[]
ColoradoVista,"Carbondale, Kansas",Joined in Apr 2009,483,184,60,0,[],0,[]
irisl273,"Zaandam, The Netherlands",Joined in May 2016,57,39,10,1,[],0,[]
CPW77,"Eindhoven, The Netherlands",Joined in Jun 2017,104,55,13,1,['krzysztofpoggg'],0,[]
Arch_adviser,"Hinterglemm, Austria",Joined in Aug 2012,77,61,30,0,[],0,[]
explore_the_w0rld,"Liverpool, United Kingdom",Joined in Jan 2014,147,80,27,0,[],0,[]
hansmaier766,"Copenhagen, Denmark",Joined in Oct 2016,1,1,1,0,[],0,[]
V4028DPthomasv,"Antwerp, Belgium",Joined in Jul 2016,145,33,16,1,[],0,[]
TrondM95,,Joined in Nov 2012,6,6,0,0,[],0,[]
DThorpe14,"Cocoa Beach, Florida",Joined in Feb 2008,59,35,25,0,[],0,[]
RogerValente,"Milan, Italy",Joined in Apr 2015,371,367,142,0,[],0,[]
OTTAVIO_D75E,"Rome, Italy",Joined in Jan 2014,104,83,53,0,[],0,[]
tasteale,,Joined in Jun 2016,37,33,13,0,[],0,[]
reginastruble,"Stillwater, New Jersey",Joined in Dec 2015,44,22,3,0,[],0,[]
lor605,"Mandal, Norway",Joined in Apr 2017,48,31,6,0,[],0,[]
907espens,"Steigen Municipality, Norway",Joined in Nov 2007,77,69,23,0,[],0,[]
394katarinae,"Ban Khao Takiap, Thailand",Joined in Dec 2010,39,17,1,0,[],0,[]
agapimu90,"Worthing, United Kingdom",Joined in Jan 2015,80,53,24,1,[],1,['davidbonilla85']
536rhondam,"Warrenton, Missouri",Joined in Jul 2012,173,88,55,1,[],0,[]
995henriettel,,Joined in Sep 2015,26,25,50,0,[],0,[]
Venture22439725426,"Helsinki, Finland",Joined in Oct 2018,4,4,1,0,[],0,[]
bejakovich,"Wellington, New Zealand",Joined in Jul 2012,30,29,7,0,[],0,[]
35carolinef,"Stuvsta, Sweden",Joined in Jul 2015,17,10,5,0,[],0,[]
526thomasj,"Los Angeles, California",Joined in Mar 2015,38,18,7,0,[],0,[]
Marlenemaca,"Saint John, Canada",Joined in Aug 2013,97,78,35,0,[],0,[]
Bazze79,"Karlstad, Sweden",Joined in Mar 2017,33,18,3,0,[],0,[]
Bent1957,"Los Angeles, California",Joined in Dec 2015,10,10,6,0,[],0,[]
eb10783,United Kingdom,Joined in May 2015,156,113,24,0,[],0,[]
torbengerlach,"Noerre Nebel, Denmark",Joined in May 2008,6,6,4,0,[],0,[]
winchesterdiner2014,"Winchester, United Kingdom",Joined in Nov 2014,105,100,26,0,[],0,[]
Hhoppin,"Chesterfield, Virginia",Joined in Oct 2013,380,233,40,0,[],0,[]
thomaslarsen1,"Milan, Italy",Joined in Aug 2013,38,27,10,0,[],1,['143albaf']
LasseJ672,"Fredrikstad, Norway",Joined in Oct 2009,113,113,24,0,[],0,[]
dizzysara,"Paris, France",Joined in Apr 2004,107,107,40,0,[],0,[]
Elaw14,,Joined in Sep 2014,5,5,0,0,[],0,[]
686bethr,,Joined in Dec 2014,68,65,20,0,[],0,[]
IngerStaahl,"Roskilde, Denmark",Joined in Jul 2010,10,10,2,1,[],0,[]
Mor-t-tre,Trondheim,Joined in Apr 2013,165,121,37,1,['massimogugli'],0,[]
expat_London_2010,"Austin, Texas",Joined in Sep 2010,82,74,39,0,[],0,[]
TripADspy,"Cologne, Germany",Joined in Feb 2012,51,37,52,0,[],0,[]
Lemon_tree637,Fredrikstad Norway,Joined in Oct 2011,219,218,59,0,[],0,[]
123451,Raleigh,Joined in Apr 2008,2,2,12,0,[],0,[]
PJF842,"Baltimore, Maryland",Joined in Jun 2012,111,90,50,0,[],0,[]
classiomatic,"Los Angeles, California",Joined in Jul 2012,2,2,3,0,[],0,[]
VispHafnarfjordur,"Hafnarfjordur, Iceland",Joined in Apr 2010,33,33,25,0,[],0,[]
SadieEdmonton,"Edmonton, Canada",Joined in Oct 2008,167,121,51,0,[],0,[]
sbfrost,CT,Joined in Nov 2010,44,42,53,0,[],0,[]
seniortraveller2000,copenhagen,Joined in Apr 2009,42,42,17,0,[],0,[]
jefi99,Copenhagen,Joined in Jan 2007,779,67,95,1,[],0,[]
Luv2travel009,"Seal Beach, California",Joined in Aug 2007,119,116,107,0,[],0,[]
ChrissySweden,Stockholm,Joined in May 2008,19,15,32,0,[],0,[]
Dorothy565,,Joined in Nov 2019,2,2,0,0,[],0,[]
johnMIA123,Providenciales,Joined in May 2008,104,74,39,0,[],0,[]
kristofferm1995,"Frederiksberg, Denmark",Joined in Oct 2016,131,92,27,3,[],1,['wineenthusiast']
Hodinsky,"Hurghada, Egypt",Joined in Jul 2013,53,48,16,0,[],0,[]
pierreo70,"Copenhagen, Denmark",Joined in May 2008,41,32,13,0,[],0,[]
872MikeC872,"Christow, United Kingdom",Joined in Apr 2013,49,42,17,0,[],0,[]
ch1225,"Hollister, California",Joined in Jun 2009,61,56,69,1,[],0,[]
rayu,"Laguna Niguel, California",Joined in Mar 2007,277,252,152,2,[],0,[]
sleepingcharlie,,Joined in Jan 2015,96,90,53,0,[],0,[]
Didrik67,"Hemsedal, Norway",Joined in Aug 2007,83,54,29,0,[],0,[]
David_Pritt,"Sicily, Italy",Joined in Apr 2008,47,45,52,0,[],0,[]
840marko,"Darwen, United Kingdom",Joined in Jan 2014,842,259,314,1,[],2,"['_andresunn', 'joannelO3220LI']"
Rightbundle,"San Diego, California",Joined in Mar 2018,45,34,54,0,[],0,[]
Nspireu,"South Denmark, Denmark",Joined in Jul 2009,21,21,4,0,[],0,[]
BIBS_FOOD,"Stockholm, Sweden",Joined in May 2008,138,138,52,1,[],0,[]
GlobetrotterDK1967,"Charlottenlund, Denmark",Joined in Aug 2016,285,114,26,0,[],0,[]
kdh78,"Fort Gibson, Oklahoma",Joined in Apr 2015,100,100,64,0,[],0,[]
brian999,north carolina,Joined in Aug 2007,121,89,67,0,[],0,[]
446sigmundl,"Oslo, Norway",Joined in Oct 2015,489,318,104,2,"['WolfgangTrips', 'RBelsjoe']",0,[]
Justmisshannah,"Coventry, United Kingdom",Joined in Jan 2008,52,37,68,1,[],0,[]
GeorgUteFabian,"Auw, Switzerland",Joined in Dec 2010,154,148,49,0,[],0,[]
Catnappers,"Bexley, United Kingdom",Joined in Aug 2014,17,17,3,0,[],0,[]
bettyA9464GH,"Mannheim, Germany",Joined in Sep 2016,10,10,4,0,[],0,[]
macviking,"Nykoebing, Denmark",Joined in Feb 2008,373,360,107,1,['dorthee586'],0,[]
NWRob,"Malvern, Pennsylvania",Joined in Feb 2013,687,640,348,1,['Fishman113'],0,[]
sudor123,"Copenhagen, Denmark",Joined in May 2015,78,73,11,1,[],1,['CarinR718']
422marekt,"Brno, Czech Republic",Joined in Jan 2016,35,13,4,0,[],0,[]
PerJuhlin,"Hollviken, Sweden",Joined in Oct 2010,104,99,26,3,[],1,['Peter_Malmoe']
GioColombia,"Miami, Florida",Joined in Aug 2010,8,4,3,0,[],0,[]
VickieLondonUK,"London, United Kingdom",Joined in Mar 2010,10,10,4,0,[],0,[]
TravellinFamilyof5,"Cambria, California",Joined in Apr 2012,32,30,35,0,[],0,[]
rjcarlson49,"Catalina Foothills, Arizona",Joined in Apr 2007,31,27,12,0,[],0,[]
sstorholm,"Helsinki, Finland",Joined in Jul 2013,29,29,5,1,[],1,['495marikah']
HitchHiker26,"Bangor, United Kingdom",Joined in Aug 2008,39,26,11,0,[],2,[]
pamelaGl0ucester,"Gloucester, United Kingdom",Joined in Apr 2011,112,69,34,0,[],0,[]
Larry1968,Helsinki,Joined in Oct 2009,91,87,27,0,[],0,[]
Cecilie_W_DK,"Kongens Lyngby, Denmark",Joined in Nov 2012,7,7,2,0,[],0,[]
PeterGlobeMan,Nerja,Joined in Apr 2010,128,122,58,0,[],0,[]
CharlotteR715,"Soborg, Denmark",Joined in Aug 2012,51,30,19,1,[],1,['sofia-themida']
Tink1234,"Houston, Texas",Joined in Mar 2008,196,101,122,0,[],0,[]
Nykoping,,Joined in Mar 2011,6,6,2,0,[],0,[]
jetien,"Schenectady, New York",Joined in Dec 2010,19,14,22,1,['lombokprivateguide'],0,[]
224_rjank,"Stockholm, Sweden",Joined in Jul 2011,209,50,15,0,[],1,[]
AP2011Glasgow,"Glasgow, United Kingdom",Joined in Apr 2011,110,61,81,0,[],0,[]
alarie2018,"Stockholm, Sweden",Joined in Mar 2018,14,2,3,0,[],1,['NatGeo']
Catrabbit1980,"Saint-Cloud, France",Joined in Mar 2012,150,128,138,1,[],1,[]
Emba88,"Stockholm, Sweden",Joined in Sep 2007,98,89,43,3,"['618elinh', '47mehdir', 'FannyMadeleineB']",11,[]
Tomato723,,Joined in Feb 2017,13,13,10,0,[],0,[]
cjrmcw,"Reading, United Kingdom",Joined in Dec 2015,24,18,7,0,[],0,[]
SteveHaxey,"Doncaster, United Kingdom",Joined in Feb 2009,176,102,36,0,[],0,[]
Britumi,"Tuscany, Italy",Joined in Jan 2009,10,9,10,1,['67ariannag'],0,[]
PernilleK46,,Joined in Dec 2007,2,2,0,0,[],0,[]
Ioremos,"Thessaloniki, Greece",Joined in Mar 2008,176,68,19,5,[],1,['150mixalhsm']
VBHammer,"Malmö, Sweden",Joined in Mar 2013,12,10,6,0,[],0,[]
763hellej,"Gothenburg, Sweden",Joined in Aug 2015,16,13,5,0,[],0,[]
Laupiina,"Espoo, Finland",Joined in Aug 2008,7,7,6,0,[],0,[]
Abbyross1019,"Jacksonville, Florida",Joined in Jun 2007,26,19,5,0,[],0,[]
NiaB_11,"Cardiff, United Kingdom",Joined in Aug 2011,56,55,28,0,[],0,[]
anthonysheu7,"Dothan, Alabama",Joined in Nov 2007,111,32,20,1,['travsmcgee'],1,['travsmcgee']
782rasmusp,,Joined in Dec 2019,1,1,0,0,[],0,[]
LarsboFredsted,"Horsens, Denmark",Joined in Aug 2012,43,35,26,1,['Loumse'],0,[]
koutsouna,"Athens, Greece",Joined in Oct 2014,30,6,2,0,[],0,[]
630freeb,,Joined in Nov 2014,462,134,44,1,[],0,[]
Davidahendon,"Guildford, United Kingdom",Joined in Apr 2013,22,22,8,0,[],0,[]
tromani55,"Trieste, Italy",Joined in Aug 2018,71,70,72,0,[],0,[]
silvia_battocchio,ginevra,Joined in May 2010,105,98,36,2,[],0,[]
